,index,City,Date,Time,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,O3P24,Datetime,Temperature
0,6551,Delhi,2015-10-01,0:00:00,82.74,173.17,10.54,46.38,47.41,22.66,1.13,7.87,57.35,4.35,11.82,3.93,68.26,2015-10-01 0:00:00,80.6
1,6552,Delhi,2015-10-01,1:00:00,75.94,149.75,7.87,41.04,40.2,21.23,1.04,12.98,57.85,4.1,9.94,3.45,64.96,2015-10-01 1:00:00,80.6
2,6553,Delhi,2015-10-01,2:00:00,75.66,136.89,7.39,37.78,37.06,22.51,1.06,9.46,55.42,3.55,8.36,3.85,60.14,2015-10-01 2:00:00,76.6
3,6554,Delhi,2015-10-01,3:00:00,85.36,143.64,7.5,34.59,34.55,23.46,1.09,9.65,51.72,3.62,8.49,4.08,48.79,2015-10-01 3:00:00,75.2
4,6555,Delhi,2015-10-01,4:00:00,76.38,133.34,8.53,37.17,38.66,24.09,1.07,22.14,51.33,3.6,8.49,3.88,50.21,2015-10-01 4:00:00,71.6
5,6556,Delhi,2015-10-01,5:00:00,74.72,132.46,13.22,44.91,50.76,24.94,1.22,9.96,46.78,3.93,8.96,3.9,45.42,2015-10-01 5:00:00,71.9
6,6557,Delhi,2015-10-01,6:00:00,76.32,146.37,28.54,50.33,74.72,24.41,1.38,11.87,42.28,4.1,9.0,3.94,43.51,2015-10-01 6:00:00,69.8
7,6558,Delhi,2015-10-01,7:00:00,103.05,233.38,62.58,57.13,125.81,25.32,1.52,12.55,41.44,4.65,9.31,4.36,47.25,2015-10-01 7:00:00,73.19999999999999
8,6559,Delhi,2015-10-01,8:00:00,110.24,314.98,53.05,63.12,117.6,26.99,1.6,11.88,46.15,5.22,10.47,4.44,51.4,2015-10-01 8:00:00,76.6
9,6560,Delhi,2015-10-01,9:00:00,106.66,269.75,30.79,61.17,86.34,26.04,1.33,12.28,60.96,4.96,10.22,3.79,58.08,2015-10-01 9:00:00,78.8
10,6561,Delhi,2015-10-01,10:00:00,107.58,249.17,29.4,57.58,82.85,27.01,1.33,10.93,76.71,4.42,9.25,3.12,80.98,2015-10-01 10:00:00,84.35
11,6562,Delhi,2015-10-01,11:00:00,106.67,232.98,12.21,41.57,47.03,27.94,1.24,13.69,95.12,4.04,8.81,2.73,79.59,2015-10-01 11:00:00,89.9
12,6563,Delhi,2015-10-01,12:00:00,94.06,243.95,52.3,40.51,88.54,23.09,2.03,10.12,88.51,3.82,8.55,3.41,85.89,2015-10-01 12:00:00,91.4
13,6564,Delhi,2015-10-01,13:00:00,91.61,247.83,16.91,41.16,54.34,20.98,1.24,12.97,75.43,4.17,10.38,3.08,77.05,2015-10-01 13:00:00,93.3
14,6565,Delhi,2015-10-01,14:00:00,66.6,193.78,9.88,40.34,43.72,20.09,1.15,14.07,67.64,3.7,10.7,2.18,76.31,2015-10-01 14:00:00,95.2
15,6566,Delhi,2015-10-01,15:00:00,68.75,198.95,10.51,38.04,43.1,18.16,1.05,11.68,65.23,3.24,10.04,2.07,67.93,2015-10-01 15:00:00,95.0
16,6567,Delhi,2015-10-01,16:00:00,53.99,174.19,12.64,38.74,46.45,16.88,1.02,9.27,67.54,2.65,8.36,2.31,74.15,2015-10-01 16:00:00,95.0
17,6568,Delhi,2015-10-01,17:00:00,47.56,144.2,32.11,45.08,77.77,16.34,1.11,8.75,59.54,2.9,8.5,2.44,73.42,2015-10-01 17:00:00,92.7
18,6569,Delhi,2015-10-01,18:00:00,49.02,147.22,20.58,60.81,75.13,15.65,1.29,8.26,64.1,3.32,10.9,2.17,61.56,2015-10-01 18:00:00,89.6
19,6570,Delhi,2015-10-01,19:00:00,61.69,184.06,39.14,79.67,114.79,16.91,1.83,8.86,48.94,4.85,18.15,3.0,71.33,2015-10-01 19:00:00,87.8
20,6571,Delhi,2015-10-01,20:00:00,90.86,224.05,67.65,85.33,94.58,18.85,2.48,9.86,55.77,7.09,22.65,4.46,69.97,2015-10-01 20:00:00,81.7
21,6572,Delhi,2015-10-01,21:00:00,102.03,231.24,77.58,86.34,93.0,23.66,2.32,13.33,59.0,7.85,25.67,4.3,53.78,2015-10-01 21:00:00,84.2
22,6573,Delhi,2015-10-01,22:00:00,107.43,265.16,55.4,92.03,127.19,26.28,2.62,11.07,56.92,9.27,29.71,3.56,60.88,2015-10-01 22:00:00,82.4
23,6574,Delhi,2015-10-01,23:00:00,141.97,353.87,125.76,91.62,141.24,27.11,2.72,10.58,61.93,11.54,32.44,3.87,65.33,2015-10-01 23:00:00,78.1
24,6575,Delhi,2015-10-02,0:00:00,147.5,303.17,98.12,81.58,99.56,27.69,2.42,11.45,68.26,11.05,28.93,4.85,63.9,2015-10-02 0:00:00,78.8
25,6576,Delhi,2015-10-02,1:00:00,140.07,297.94,60.65,66.63,59.7,27.63,2.12,7.31,64.96,8.62,22.41,5.19,66.59,2015-10-02 1:00:00,78.8
26,6577,Delhi,2015-10-02,2:00:00,130.48,271.78,44.18,60.5,103.56,28.22,1.74,8.18,60.14,7.44,18.43,4.95,56.5,2015-10-02 2:00:00,75.0
27,6578,Delhi,2015-10-02,3:00:00,122.62,225.57,67.78,54.24,68.26,29.12,1.71,7.91,48.79,7.59,17.6,4.57,53.61,2015-10-02 3:00:00,75.2
28,6579,Delhi,2015-10-02,4:00:00,127.01,249.18,43.23,52.23,97.09,29.21,1.52,5.9,50.21,6.61,17.04,4.6,52.13,2015-10-02 4:00:00,69.8
29,6580,Delhi,2015-10-02,5:00:00,106.26,233.28,36.55,51.93,87.72,34.21,1.58,6.13,45.42,5.44,15.04,4.27,30.62,2015-10-02 5:00:00,70.6
30,6581,Delhi,2015-10-02,6:00:00,114.73,249.36,42.49,51.45,97.06,33.45,1.66,7.07,43.51,5.07,14.61,4.36,16.44,2015-10-02 6:00:00,69.8
31,6582,Delhi,2015-10-02,7:00:00,125.67,253.3,66.42,49.98,60.6,32.3,1.8,7.87,47.25,4.8,13.07,4.75,19.56,2015-10-02 7:00:00,71.6
32,6583,Delhi,2015-10-02,8:00:00,114.86,260.44,43.95,52.67,99.97,32.0,1.66,7.54,51.4,4.54,10.36,3.97,21.12,2015-10-02 8:00:00,77.1
33,6584,Delhi,2015-10-02,9:00:00,108.0,257.2,23.51,57.67,76.17,30.76,1.43,7.2,58.08,4.67,10.12,3.38,29.8,2015-10-02 9:00:00,80.6
34,6585,Delhi,2015-10-02,10:00:00,98.65,229.71,31.26,47.58,79.36,28.26,1.34,10.48,80.98,4.41,9.66,2.73,45.4,2015-10-02 10:00:00,85.3
35,6586,Delhi,2015-10-02,11:00:00,97.75,212.15,15.51,36.63,48.77,29.72,1.13,14.25,79.59,3.72,7.78,3.46,66.13,2015-10-02 11:00:00,90.0
36,6587,Delhi,2015-10-02,12:00:00,78.92,181.71,22.3,34.96,56.39,24.01,1.08,19.08,85.89,3.4,6.39,3.66,70.6,2015-10-02 12:00:00,91.4
37,6588,Delhi,2015-10-02,13:00:00,77.73,186.92,11.86,32.51,39.8,23.74,1.32,7.24,77.05,3.35,6.19,4.04,72.5,2015-10-02 13:00:00,93.2
38,6589,Delhi,2015-10-02,14:00:00,70.01,167.16,7.68,30.65,32.94,23.06,1.24,8.15,76.31,3.28,6.17,3.39,63.4,2015-10-02 14:00:00,94.8
39,6590,Delhi,2015-10-02,15:00:00,75.57,167.05,12.3,31.09,38.92,20.24,1.15,11.98,67.93,2.87,5.62,3.48,51.28,2015-10-02 15:00:00,95.0
40,6591,Delhi,2015-10-02,16:00:00,52.93,155.95,12.25,31.1,39.65,18.1,1.05,8.42,74.15,2.31,4.87,2.7,54.08,2015-10-02 16:00:00,93.2
41,6592,Delhi,2015-10-02,17:00:00,49.29,138.11,20.84,33.26,53.25,15.68,1.08,10.25,73.42,2.58,5.46,3.44,61.54,2015-10-02 17:00:00,92.2
42,6593,Delhi,2015-10-02,18:00:00,56.23,166.09,12.61,44.35,49.96,17.7,1.24,8.64,61.56,2.67,5.69,3.25,56.62,2015-10-02 18:00:00,87.8
43,6594,Delhi,2015-10-02,19:00:00,64.16,172.52,12.47,69.08,70.65,20.94,1.62,9.19,71.33,4.07,9.72,2.88,38.97,2015-10-02 19:00:00,86.0
44,6595,Delhi,2015-10-02,20:00:00,94.83,224.8,15.41,76.45,80.22,22.63,1.9,11.27,69.97,5.37,12.62,3.8,30.05,2015-10-02 20:00:00,82.6
45,6596,Delhi,2015-10-02,21:00:00,84.11,202.52,31.63,76.83,103.02,25.42,1.85,10.52,53.78,6.29,14.52,3.36,28.82,2015-10-02 21:00:00,82.4
46,6597,Delhi,2015-10-02,22:00:00,97.3,232.83,47.36,72.01,119.79,27.31,2.29,14.67,60.88,9.56,22.01,3.99,37.66,2015-10-02 22:00:00,82.4
47,6598,Delhi,2015-10-02,23:00:00,108.31,254.76,29.48,65.26,90.89,28.4,1.9,13.8,65.33,9.56,23.0,3.42,53.05,2015-10-02 23:00:00,78.8
48,6599,Delhi,2015-10-03,0:00:00,110.92,226.67,29.76,59.23,86.46,30.0,1.75,13.06,63.9,7.96,17.8,3.81,53.33,2015-10-03 0:00:00,77.0
49,6600,Delhi,2015-10-03,1:00:00,110.35,237.41,19.85,54.1,68.65,25.86,1.55,9.33,66.59,6.7,13.79,3.89,35.03,2015-10-03 1:00:00,75.2
50,6601,Delhi,2015-10-03,2:00:00,103.96,224.32,22.26,50.77,69.02,27.84,1.39,8.91,56.5,5.32,11.32,3.71,59.14,2015-10-03 2:00:00,74.1
51,6602,Delhi,2015-10-03,3:00:00,93.69,188.61,30.06,47.43,78.49,29.41,1.41,10.94,53.61,5.54,13.75,3.64,59.55,2015-10-03 3:00:00,71.6
52,6603,Delhi,2015-10-03,4:00:00,101.37,203.37,26.08,50.32,75.29,30.46,1.41,10.09,52.13,5.1,12.03,4.2,54.96,2015-10-03 4:00:00,71.6
53,6604,Delhi,2015-10-03,5:00:00,111.23,233.89,25.09,50.98,73.67,33.64,1.28,11.22,30.62,5.58,10.73,4.02,32.13,2015-10-03 5:00:00,72.8
54,6605,Delhi,2015-10-03,6:00:00,105.3,226.92,23.51,32.48,57.1,24.22,1.19,10.82,16.44,3.99,6.49,3.74,33.09,2015-10-03 6:00:00,69.8
55,6606,Delhi,2015-10-03,7:00:00,101.53,250.0,46.41,33.84,89.92,24.36,1.39,12.17,19.56,3.89,6.48,3.78,37.28,2015-10-03 7:00:00,71.6
56,6607,Delhi,2015-10-03,8:00:00,99.62,354.82,38.77,40.06,83.7,22.59,1.31,12.12,21.12,4.22,7.82,3.66,29.19,2015-10-03 8:00:00,78.8
57,6608,Delhi,2015-10-03,9:00:00,101.05,391.16,52.78,49.24,108.8,22.27,1.57,10.58,29.8,4.25,7.64,3.99,25.57,2015-10-03 9:00:00,83.3
58,6609,Delhi,2015-10-03,10:00:00,103.33,421.22,59.75,50.09,118.38,19.85,1.64,9.47,45.4,5.34,9.44,3.64,43.04,2015-10-03 10:00:00,87.8
59,6610,Delhi,2015-10-03,11:00:00,100.58,301.93,37.06,44.8,74.43,33.81,1.41,9.89,66.13,4.71,8.25,2.86,59.66,2015-10-03 11:00:00,91.6
60,6611,Delhi,2015-10-03,12:00:00,92.45,367.49,30.18,44.99,74.39,26.32,1.35,16.84,70.6,4.49,7.82,2.58,74.46,2015-10-03 12:00:00,93.2
61,6612,Delhi,2015-10-03,13:00:00,94.47,349.57,17.71,37.15,51.82,21.9,1.1,7.84,72.5,4.44,8.97,3.27,68.75,2015-10-03 13:00:00,94.65
62,6613,Delhi,2015-10-03,14:00:00,78.02,312.28,11.18,30.57,37.38,19.41,0.94,8.15,63.4,3.23,7.34,2.9,56.49,2015-10-03 14:00:00,96.1
63,6614,Delhi,2015-10-03,15:00:00,71.48,246.33,11.31,30.24,37.9,20.64,1.01,7.68,51.28,2.67,6.46,3.27,45.39,2015-10-03 15:00:00,96.8
64,6615,Delhi,2015-10-03,16:00:00,61.87,235.06,10.9,30.51,37.82,21.4,1.0,8.63,54.08,2.68,7.06,2.91,54.27,2015-10-03 16:00:00,96.8
65,6616,Delhi,2015-10-03,17:00:00,55.4,197.83,14.25,38.88,48.08,18.1,0.88,11.1,61.54,2.54,8.3,2.09,53.99,2015-10-03 17:00:00,93.0
66,6617,Delhi,2015-10-03,18:00:00,52.85,195.97,12.73,56.55,59.08,18.11,1.19,12.8,56.62,4.07,11.81,2.41,46.96,2015-10-03 18:00:00,91.4
67,6618,Delhi,2015-10-03,19:00:00,68.45,226.54,19.72,74.44,85.64,18.61,1.79,11.21,38.97,6.34,22.76,2.62,32.42,2015-10-03 19:00:00,89.6
68,6619,Delhi,2015-10-03,20:00:00,102.49,300.0,64.54,76.64,75.0,19.04,2.97,12.98,30.05,9.6,29.05,3.57,28.6,2015-10-03 20:00:00,83.5
69,6620,Delhi,2015-10-03,21:00:00,143.8,367.0,33.72,88.45,87.66,21.09,3.79,14.98,28.82,12.09,31.34,3.44,28.15,2015-10-03 21:00:00,82.4
70,6621,Delhi,2015-10-03,22:00:00,195.1,459.96,56.19,114.81,120.29,28.33,4.08,15.86,37.66,12.54,60.16,3.79,36.76,2015-10-03 22:00:00,82.4
71,6622,Delhi,2015-10-03,23:00:00,226.56,519.14,50.09,131.84,112.51,26.07,3.99,17.2,53.05,12.52,39.86,4.21,29.96,2015-10-03 23:00:00,79.1
72,6623,Delhi,2015-10-04,0:00:00,215.56,510.44,109.58,121.57,80.21,31.96,4.16,16.59,53.33,11.87,29.86,4.29,32.63,2015-10-04 0:00:00,80.6
73,6624,Delhi,2015-10-04,1:00:00,204.64,439.76,133.4,103.75,80.81,35.2,3.11,23.54,35.03,13.54,32.76,3.94,31.42,2015-10-04 1:00:00,80.6
74,6625,Delhi,2015-10-04,2:00:00,179.36,440.89,121.2,88.91,166.85,39.82,3.33,24.29,59.14,14.52,38.59,3.82,28.76,2015-10-04 2:00:00,80.6
75,6626,Delhi,2015-10-04,3:00:00,188.25,439.12,137.02,81.16,158.28,45.26,2.87,25.13,59.55,13.95,61.67,4.17,55.95,2015-10-04 3:00:00,78.8
76,6627,Delhi,2015-10-04,4:00:00,185.29,438.56,102.07,62.67,179.24,49.14,2.76,23.74,54.96,13.26,69.14,4.27,45.39,2015-10-04 4:00:00,73.4
77,6628,Delhi,2015-10-04,5:00:00,164.11,393.28,82.0,59.96,150.61,52.17,2.2,10.03,32.13,12.87,41.92,3.95,38.65,2015-10-04 5:00:00,73.7
78,6629,Delhi,2015-10-04,6:00:00,149.84,349.5,70.31,54.3,132.09,54.39,1.95,6.01,33.09,10.39,33.65,4.02,34.55,2015-10-04 6:00:00,71.6
79,6630,Delhi,2015-10-04,7:00:00,150.26,342.7,90.93,52.08,157.43,52.77,2.21,10.2,37.28,9.78,34.7,4.0,37.57,2015-10-04 7:00:00,77.0
80,6631,Delhi,2015-10-04,8:00:00,149.04,365.56,63.48,68.49,133.62,50.54,2.02,9.2,29.19,10.19,32.83,4.11,40.23,2015-10-04 8:00:00,78.9
81,6632,Delhi,2015-10-04,9:00:00,145.93,308.01,22.54,70.53,84.13,50.96,1.62,9.91,25.57,8.39,24.57,4.31,37.34,2015-10-04 9:00:00,84.2
82,6633,Delhi,2015-10-04,10:00:00,134.33,279.12,9.25,47.91,50.96,47.88,1.36,9.68,43.04,6.43,22.39,3.37,37.28,2015-10-04 10:00:00,88.95
83,6634,Delhi,2015-10-04,11:00:00,122.78,263.65,7.14,29.63,32.64,36.89,1.04,9.37,59.66,5.09,14.37,4.06,54.15,2015-10-04 11:00:00,93.7
84,6635,Delhi,2015-10-04,12:00:00,106.71,249.95,12.93,31.37,41.68,31.61,1.06,19.38,74.46,3.99,10.77,3.57,82.79,2015-10-04 12:00:00,95.0
85,6636,Delhi,2015-10-04,13:00:00,134.59,260.47,11.08,33.13,39.86,25.78,1.28,8.13,68.75,3.71,9.6,3.85,91.16,2015-10-04 13:00:00,98.6
86,6637,Delhi,2015-10-04,14:00:00,122.62,235.07,12.03,31.91,40.05,21.96,1.13,9.56,56.49,3.43,9.42,3.35,94.15,2015-10-04 14:00:00,97.6
87,6638,Delhi,2015-10-04,15:00:00,87.07,238.22,14.02,30.16,41.13,17.58,1.09,8.61,45.39,2.66,8.18,2.94,65.66,2015-10-04 15:00:00,98.6
88,6639,Delhi,2015-10-04,16:00:00,84.32,191.46,14.4,33.44,43.54,16.76,0.93,9.93,54.27,2.07,7.03,2.25,63.8,2015-10-04 16:00:00,96.8
89,6640,Delhi,2015-10-04,17:00:00,56.53,166.16,17.6,37.72,51.47,16.29,0.94,15.28,53.99,2.35,8.32,2.9,54.46,2015-10-04 17:00:00,94.7
90,6641,Delhi,2015-10-04,18:00:00,33.35,147.66,11.98,58.3,59.55,17.44,1.09,15.28,46.96,3.19,11.54,1.99,36.28,2015-10-04 18:00:00,91.25
91,6642,Delhi,2015-10-04,19:00:00,68.99,227.7,38.17,69.54,106.38,20.36,1.87,15.62,32.42,6.66,22.17,3.37,26.72,2015-10-04 19:00:00,87.8
92,6643,Delhi,2015-10-04,20:00:00,151.88,440.25,128.69,82.58,130.21,26.63,3.67,17.34,28.6,12.02,36.01,5.06,24.83,2015-10-04 20:00:00,83.1
93,6644,Delhi,2015-10-04,21:00:00,207.54,392.36,79.04,87.34,147.93,30.67,4.17,19.54,28.15,13.6,34.98,4.72,26.33,2015-10-04 21:00:00,82.4
94,6645,Delhi,2015-10-04,22:00:00,224.37,403.57,98.32,85.77,83.45,32.0,4.34,22.03,36.76,13.64,53.09,5.17,28.41,2015-10-04 22:00:00,82.4
95,6646,Delhi,2015-10-04,23:00:00,235.92,536.3,105.63,86.03,184.15,33.72,3.96,23.43,29.96,13.63,117.26,5.39,30.77,2015-10-04 23:00:00,78.5
96,6647,Delhi,2015-10-05,0:00:00,205.03,477.6,100.26,91.52,156.73,35.1,3.86,24.75,32.63,12.99,65.88,4.8,30.0,2015-10-05 0:00:00,80.6
97,6648,Delhi,2015-10-05,1:00:00,234.22,472.44,162.31,80.15,145.98,37.67,3.53,22.15,31.42,14.56,67.24,4.6,27.24,2015-10-05 1:00:00,78.8
98,6649,Delhi,2015-10-05,2:00:00,242.25,303.81,159.9,75.38,167.15,40.79,2.82,19.77,28.76,15.87,66.1,4.07,36.19,2015-10-05 2:00:00,77.1
99,6650,Delhi,2015-10-05,3:00:00,177.74,234.3,155.84,64.65,158.18,40.61,2.82,18.26,55.95,14.65,63.06,3.58,42.33,2015-10-05 3:00:00,78.8
100,6651,Delhi,2015-10-05,4:00:00,200.96,275.86,158.7,59.52,163.82,44.03,2.49,17.48,45.39,14.59,88.32,4.73,31.57,2015-10-05 4:00:00,73.4
101,6652,Delhi,2015-10-05,5:00:00,186.92,259.3,163.87,54.83,156.35,48.29,2.51,16.41,38.65,13.83,23.64,4.57,27.27,2015-10-05 5:00:00,72.6
102,6653,Delhi,2015-10-05,6:00:00,179.27,244.14,115.84,53.69,171.07,50.89,2.47,14.84,34.55,13.78,23.83,4.4,25.34,2015-10-05 6:00:00,73.4
103,6654,Delhi,2015-10-05,7:00:00,189.67,258.63,139.34,56.41,108.25,49.56,2.45,15.51,37.57,13.4,102.85,4.44,26.14,2015-10-05 7:00:00,75.2
104,6655,Delhi,2015-10-05,8:00:00,178.18,398.64,145.84,66.75,177.1,49.17,2.65,11.8,40.23,12.99,83.75,4.1,24.75,2015-10-05 8:00:00,79.9
105,6656,Delhi,2015-10-05,9:00:00,193.06,412.48,91.28,102.4,200.1,44.86,2.4,12.09,37.34,12.25,68.16,3.86,23.51,2015-10-05 9:00:00,87.8
106,6657,Delhi,2015-10-05,10:00:00,204.21,407.02,13.31,70.23,73.47,33.01,1.54,13.58,37.28,9.23,31.5,3.46,35.15,2015-10-05 10:00:00,91.4
107,6658,Delhi,2015-10-05,11:00:00,139.62,316.4,12.93,73.48,76.89,30.07,1.82,18.9,54.15,7.17,26.16,3.55,47.17,2015-10-05 11:00:00,93.8
108,6659,Delhi,2015-10-05,12:00:00,153.28,335.7,9.79,89.64,85.95,31.27,1.87,28.9,82.79,6.97,26.24,3.93,56.06,2015-10-05 12:00:00,98.6
109,6660,Delhi,2015-10-05,13:00:00,147.07,426.99,7.62,74.93,69.53,31.36,1.87,10.41,91.16,7.62,24.68,3.41,59.65,2015-10-05 13:00:00,98.05
110,6661,Delhi,2015-10-05,14:00:00,171.5,462.14,5.71,53.47,46.37,29.4,1.27,13.22,94.15,6.92,21.55,2.47,70.67,2015-10-05 14:00:00,97.5
111,6662,Delhi,2015-10-05,15:00:00,124.55,332.97,10.93,46.13,50.28,24.14,9.97,13.39,65.66,4.92,17.35,2.31,78.71,2015-10-05 15:00:00,96.8
112,6663,Delhi,2015-10-05,16:00:00,135.08,278.21,10.3,40.96,45.73,22.95,0.93,31.77,63.8,3.4,12.27,2.06,70.73,2015-10-05 16:00:00,96.8
113,6664,Delhi,2015-10-05,17:00:00,85.89,241.39,20.29,54.44,68.55,22.86,1.21,11.45,54.46,3.95,12.73,1.79,63.21,2015-10-05 17:00:00,94.2
114,6665,Delhi,2015-10-05,18:00:00,77.34,274.25,15.54,67.89,71.44,23.16,1.76,11.42,36.28,4.92,15.61,2.56,54.36,2015-10-05 18:00:00,93.2
115,6666,Delhi,2015-10-05,19:00:00,88.14,307.92,75.03,84.39,164.06,27.87,3.09,14.45,26.72,7.65,23.38,3.38,52.54,2015-10-05 19:00:00,91.4
116,6667,Delhi,2015-10-05,20:00:00,196.7,373.16,120.25,104.21,88.49,33.05,4.82,16.96,24.83,12.23,35.54,5.17,33.39,2015-10-05 20:00:00,84.0
117,6668,Delhi,2015-10-05,21:00:00,261.67,402.47,66.7,116.18,116.12,42.16,5.76,19.23,26.33,14.99,48.58,5.81,34.6,2015-10-05 21:00:00,87.8
118,6669,Delhi,2015-10-05,22:00:00,288.49,445.52,75.74,121.36,117.33,46.48,6.04,20.07,28.41,15.53,50.3,5.59,29.96,2015-10-05 22:00:00,86.0
119,6670,Delhi,2015-10-05,23:00:00,271.71,409.42,90.82,107.43,127.85,47.7,5.57,18.8,30.77,16.61,57.2,5.54,32.62,2015-10-05 23:00:00,79.9
120,6671,Delhi,2015-10-06,0:00:00,272.28,391.51,135.82,96.44,177.3,49.37,5.36,17.89,30.0,18.61,58.22,5.77,33.3,2015-10-06 0:00:00,82.4
121,6672,Delhi,2015-10-06,1:00:00,231.76,333.61,162.12,92.43,205.55,45.52,3.36,12.19,27.24,17.77,58.1,4.86,31.07,2015-10-06 1:00:00,79.85
122,6673,Delhi,2015-10-06,2:00:00,197.47,477.26,236.74,82.86,181.12,48.01,3.26,7.98,36.19,15.69,50.11,5.06,32.43,2015-10-06 2:00:00,77.3
123,6674,Delhi,2015-10-06,3:00:00,193.15,454.07,193.39,74.08,146.13,50.41,6.28,8.06,42.33,14.25,55.12,4.73,31.05,2015-10-06 3:00:00,78.8
124,6675,Delhi,2015-10-06,4:00:00,213.76,471.57,154.18,67.33,165.0,56.89,2.12,8.14,31.57,12.93,51.2,4.88,32.71,2015-10-06 4:00:00,77.0
125,6676,Delhi,2015-10-06,5:00:00,192.26,421.45,123.72,61.42,110.48,70.92,1.69,13.39,27.27,12.69,40.18,4.87,33.26,2015-10-06 5:00:00,75.5
126,6677,Delhi,2015-10-06,6:00:00,162.15,349.44,89.7,53.9,84.19,52.74,1.54,8.55,25.34,10.14,29.92,4.54,31.17,2015-10-06 6:00:00,75.2
127,6678,Delhi,2015-10-06,7:00:00,150.81,360.24,92.12,49.75,75.05,50.02,1.85,9.56,26.14,8.22,22.35,4.7,30.53,2015-10-06 7:00:00,75.2
128,6679,Delhi,2015-10-06,8:00:00,153.72,424.11,85.33,59.85,158.52,47.52,1.89,9.0,24.75,7.63,19.16,4.76,29.18,2015-10-06 8:00:00,79.8
129,6680,Delhi,2015-10-06,9:00:00,155.36,413.5,57.23,81.21,137.49,44.42,1.79,9.58,23.51,6.81,17.11,4.43,27.2,2015-10-06 9:00:00,87.8
130,6681,Delhi,2015-10-06,10:00:00,183.51,425.16,26.73,73.67,92.04,40.88,1.69,8.64,35.15,6.77,16.0,3.63,34.18,2015-10-06 10:00:00,89.6
131,6682,Delhi,2015-10-06,11:00:00,184.7,444.93,10.58,38.63,43.42,46.22,1.28,10.81,47.17,6.0,14.22,3.5,46.17,2015-10-06 11:00:00,91.5
132,6683,Delhi,2015-10-06,12:00:00,134.91,358.53,13.68,38.07,47.08,42.46,1.2,18.03,56.06,4.36,11.11,2.59,54.63,2015-10-06 12:00:00,93.2
133,6684,Delhi,2015-10-06,13:00:00,127.12,362.15,14.64,39.02,48.15,38.39,1.38,8.29,59.65,3.95,10.07,2.6,56.33,2015-10-06 13:00:00,93.2
134,6685,Delhi,2015-10-06,14:00:00,97.4,283.02,9.41,36.25,39.47,33.15,1.19,5.2,70.67,3.71,9.98,2.58,56.19,2015-10-06 14:00:00,94.7
135,6686,Delhi,2015-10-06,15:00:00,77.54,220.43,7.64,38.31,39.47,30.28,1.11,7.91,78.71,2.8,7.73,2.37,72.75,2015-10-06 15:00:00,95.0
136,6687,Delhi,2015-10-06,16:00:00,80.79,229.4,9.36,39.89,42.57,31.32,1.31,11.64,70.73,3.09,7.26,2.58,82.64,2015-10-06 16:00:00,95.0
137,6688,Delhi,2015-10-06,17:00:00,69.87,197.84,18.18,48.26,60.49,26.09,1.1,10.64,63.21,3.11,9.24,2.42,84.66,2015-10-06 17:00:00,91.5
138,6689,Delhi,2015-10-06,18:00:00,62.4,201.39,30.46,67.36,91.31,28.56,1.36,12.92,54.36,3.59,12.39,2.61,49.36,2015-10-06 18:00:00,89.6
139,6690,Delhi,2015-10-06,19:00:00,89.34,256.84,37.84,84.99,116.28,29.58,2.05,11.06,52.54,5.51,16.2,2.97,69.8,2015-10-06 19:00:00,86.0
140,6691,Delhi,2015-10-06,20:00:00,124.99,344.59,43.51,82.17,121.19,30.41,2.01,11.17,33.39,8.14,21.82,3.28,64.73,2015-10-06 20:00:00,82.6
141,6692,Delhi,2015-10-06,21:00:00,141.84,348.07,60.69,88.84,146.81,36.81,2.26,16.38,34.6,9.31,24.31,3.27,65.95,2015-10-06 21:00:00,84.2
142,6693,Delhi,2015-10-06,22:00:00,167.42,396.41,58.24,85.61,63.36,37.23,2.86,17.87,29.96,9.01,26.08,3.79,67.07,2015-10-06 22:00:00,81.25
143,6694,Delhi,2015-10-06,23:00:00,173.04,367.97,49.09,81.45,128.05,34.98,2.67,17.4,32.62,8.06,25.85,4.07,67.31,2015-10-06 23:00:00,78.3
144,6695,Delhi,2015-10-07,0:00:00,166.72,321.46,27.9,73.45,93.51,35.25,2.03,15.76,33.3,6.3,19.62,3.63,64.77,2015-10-07 0:00:00,82.4
145,6696,Delhi,2015-10-07,1:00:00,160.98,289.83,26.9,64.97,86.8,33.88,1.85,10.96,31.07,6.12,17.54,3.34,62.21,2015-10-07 1:00:00,80.6
146,6697,Delhi,2015-10-07,2:00:00,171.14,306.5,21.74,57.82,74.53,34.47,1.88,11.41,32.43,6.26,15.92,3.68,61.26,2015-10-07 2:00:00,76.3
147,6698,Delhi,2015-10-07,3:00:00,172.82,313.18,18.18,52.26,65.0,35.41,1.8,11.17,31.05,6.49,15.52,3.75,60.64,2015-10-07 3:00:00,77.0
148,6699,Delhi,2015-10-07,4:00:00,166.49,324.01,20.85,45.28,62.45,37.02,1.71,12.26,32.71,6.55,15.39,3.71,70.62,2015-10-07 4:00:00,77.0
149,6700,Delhi,2015-10-07,5:00:00,176.74,298.04,30.21,46.37,76.46,42.54,1.86,16.01,33.26,6.96,16.32,4.22,73.17,2015-10-07 5:00:00,73.3
150,6701,Delhi,2015-10-07,6:00:00,186.1,317.68,27.42,47.15,73.1,38.71,1.73,13.8,31.17,6.3,15.22,4.13,71.2,2015-10-07 6:00:00,71.6
