,index,City,Date,Time,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,O3P24,Datetime,Temperature
0,3623,Delhi,2015-06-01,0:00:00,52.3,237.67,6.92,57.08,58.49,35.94,8.36,14.3,96.49,1.4,2.64,2.26,38.46,2015-06-01 0:00:00,89.6
1,3624,Delhi,2015-06-01,1:00:00,45.1,141.83,10.13,64.62,69.52,33.65,6.76,10.1,54.87,1.4,3.16,2.26,34.95,2015-06-01 1:00:00,89.65
2,3625,Delhi,2015-06-01,2:00:00,42.03,153.67,5.25,31.47,30.79,33.92,6.61,9.93,71.33,1.09,2.32,2.26,32.41,2015-06-01 2:00:00,89.7
3,3626,Delhi,2015-06-01,3:00:00,54.4,244.11,4.86,27.5,27.1,33.55,8.43,8.26,108.09,0.69,1.05,2.26,46.52,2015-06-01 3:00:00,87.8
4,3627,Delhi,2015-06-01,4:00:00,36.33,104.5,4.9,24.95,23.88,33.13,3.86,6.42,80.12,0.64,1.0,2.26,34.17,2015-06-01 4:00:00,82.4
5,3628,Delhi,2015-06-01,5:00:00,42.5,169.95,4.43,21.4,18.86,37.01,3.35,8.73,92.37,0.74,1.17,2.26,41.49,2015-06-01 5:00:00,81.3
6,3629,Delhi,2015-06-01,6:00:00,65.13,334.28,3.98,24.76,22.34,37.48,4.13,9.04,97.42,0.84,1.1,2.26,22.98,2015-06-01 6:00:00,80.6
7,3630,Delhi,2015-06-01,7:00:00,36.0,114.89,4.53,32.68,29.19,38.21,4.48,9.54,47.98,0.84,1.73,2.26,20.56,2015-06-01 7:00:00,80.6
8,3631,Delhi,2015-06-01,8:00:00,34.57,87.33,8.49,44.34,46.11,38.52,6.01,9.01,45.32,0.97,2.1,2.26,24.77,2015-06-01 8:00:00,87.3
9,3632,Delhi,2015-06-01,9:00:00,41.51,94.56,8.76,41.44,45.68,37.9,4.27,6.98,87.5,1.07,2.27,2.26,50.66,2015-06-01 9:00:00,93.2
10,3633,Delhi,2015-06-01,10:00:00,34.44,130.88,9.37,46.24,52.16,35.21,3.02,7.1,74.26,1.35,2.47,2.26,75.91,2015-06-01 10:00:00,95.0
11,3634,Delhi,2015-06-01,11:00:00,50.42,157.71,9.95,45.4,55.34,31.72,4.42,10.08,73.97,1.4,3.19,2.26,75.56,2015-06-01 11:00:00,95.1
12,3635,Delhi,2015-06-01,12:00:00,51.5,158.75,10.12,46.59,53.69,31.62,2.85,9.28,69.76,1.27,3.38,2.26,72.91,2015-06-01 12:00:00,96.8
13,3636,Delhi,2015-06-01,13:00:00,46.94,151.54,12.5,43.24,50.92,34.06,6.34,13.81,73.34,1.29,6.2,2.26,65.7,2015-06-01 13:00:00,94.25
14,3637,Delhi,2015-06-01,14:00:00,55.87,218.21,13.93,36.93,47.6,30.99,4.56,11.85,74.32,1.0,5.72,2.26,54.77,2015-06-01 14:00:00,91.7
15,3638,Delhi,2015-06-01,15:00:00,40.86,216.17,12.96,32.38,42.14,31.89,5.74,10.04,69.63,0.86,3.73,2.26,87.04,2015-06-01 15:00:00,91.4
16,3639,Delhi,2015-06-01,16:00:00,77.05,378.72,23.92,49.57,74.78,32.31,6.98,10.4,106.06,1.21,3.67,2.26,65.43,2015-06-01 16:00:00,91.4
17,3640,Delhi,2015-06-01,17:00:00,41.28,172.62,24.1,58.27,81.93,32.99,6.42,9.62,55.47,1.18,3.78,2.26,81.04,2015-06-01 17:00:00,93.9
18,3641,Delhi,2015-06-01,18:00:00,35.5,149.5,19.1,75.82,91.59,31.56,8.86,8.91,57.29,1.67,6.75,2.26,78.28,2015-06-01 18:00:00,95.0
19,3642,Delhi,2015-06-01,19:00:00,47.5,132.75,40.13,90.91,136.79,31.83,4.18,10.04,64.18,1.92,6.82,2.26,91.71,2015-06-01 19:00:00,91.4
20,3643,Delhi,2015-06-01,20:00:00,57.36,184.52,48.96,95.14,152.88,31.43,1.68,10.69,62.29,2.44,8.25,2.26,101.82,2015-06-01 20:00:00,73.7
21,3644,Delhi,2015-06-01,21:00:00,76.8,227.12,12.56,34.57,44.51,41.09,5.01,15.24,79.54,2.02,7.24,2.26,57.4,2015-06-01 21:00:00,80.6
22,3645,Delhi,2015-06-01,22:00:00,84.02,144.21,33.3,61.74,97.28,42.53,1.49,12.51,80.85,1.4,3.45,2.26,53.19,2015-06-01 22:00:00,80.7
23,3646,Delhi,2015-06-01,23:00:00,36.67,103.79,44.66,78.25,127.79,44.43,2.84,7.1,26.82,1.55,5.78,2.26,41.18,2015-06-01 23:00:00,80.8
24,3647,Delhi,2015-06-02,0:00:00,34.36,107.25,25.02,66.81,90.78,44.05,7.42,6.64,38.46,2.47,6.66,2.26,43.88,2015-06-02 0:00:00,84.2
25,3648,Delhi,2015-06-02,1:00:00,29.89,94.29,12.77,53.23,61.24,38.11,4.56,6.12,34.95,1.79,4.53,2.26,49.93,2015-06-02 1:00:00,87.8
26,3649,Delhi,2015-06-02,2:00:00,36.03,86.15,10.68,59.26,55.44,37.02,12.25,5.65,32.41,1.69,4.32,2.26,43.14,2015-06-02 2:00:00,84.5
27,3650,Delhi,2015-06-02,3:00:00,57.97,100.67,6.21,27.71,25.92,42.54,11.48,4.97,46.52,1.17,2.81,2.26,45.06,2015-06-02 3:00:00,82.4
28,3651,Delhi,2015-06-02,4:00:00,31.67,44.54,9.28,40.13,37.7,43.22,11.95,4.64,34.17,0.81,1.94,2.26,41.3,2015-06-02 4:00:00,82.4
29,3652,Delhi,2015-06-02,5:00:00,28.0,44.08,16.5,58.18,62.7,46.62,9.08,8.04,41.49,0.81,3.17,2.26,30.11,2015-06-02 5:00:00,81.4
30,3653,Delhi,2015-06-02,6:00:00,41.58,83.42,30.04,60.53,85.37,49.52,7.76,9.8,22.98,1.14,3.47,2.26,30.42,2015-06-02 6:00:00,82.4
31,3654,Delhi,2015-06-02,7:00:00,40.14,102.3,49.4,61.59,119.87,51.95,8.55,6.19,20.56,1.47,3.23,2.26,42.07,2015-06-02 7:00:00,86.0
32,3655,Delhi,2015-06-02,8:00:00,39.61,123.29,59.92,76.68,144.36,55.85,10.69,7.67,24.77,1.46,3.29,2.26,42.85,2015-06-02 8:00:00,86.3
33,3656,Delhi,2015-06-02,9:00:00,41.5,164.95,31.86,65.24,99.55,46.43,2.73,4.73,50.66,1.77,4.32,2.26,28.34,2015-06-02 9:00:00,91.4
34,3657,Delhi,2015-06-02,10:00:00,44.9,156.33,21.1,58.51,80.54,46.9,4.32,4.4,75.91,1.93,4.24,2.26,34.08,2015-06-02 10:00:00,93.2
35,3658,Delhi,2015-06-02,11:00:00,67.83,177.56,24.72,60.68,85.39,39.23,7.71,5.87,75.56,2.0,4.15,2.26,57.85,2015-06-02 11:00:00,98.5
36,3659,Delhi,2015-06-02,12:00:00,63.13,151.0,19.77,54.05,71.52,38.59,8.2,5.07,72.91,1.61,3.86,2.26,52.66,2015-06-02 12:00:00,98.6
37,3660,Delhi,2015-06-02,13:00:00,45.8,114.0,8.64,44.44,43.73,46.08,5.7,7.66,65.7,1.23,3.2,2.26,46.4,2015-06-02 13:00:00,98.55
38,3661,Delhi,2015-06-02,14:00:00,56.03,117.89,8.92,37.28,38.38,47.13,7.87,7.92,54.77,1.19,3.1,2.26,40.15,2015-06-02 14:00:00,98.575
39,3662,Delhi,2015-06-02,15:00:00,46.53,106.72,11.86,41.12,47.28,49.77,4.32,9.36,87.04,1.06,2.57,2.26,42.76,2015-06-02 15:00:00,98.5625
40,3663,Delhi,2015-06-02,16:00:00,63.97,107.06,5.22,37.8,35.55,43.38,3.24,8.65,65.43,1.61,4.18,2.26,40.08,2015-06-02 16:00:00,97.98125
41,3664,Delhi,2015-06-02,17:00:00,32.58,89.58,6.71,47.99,44.7,43.3,9.59,7.09,81.04,1.7,5.25,2.26,41.73,2015-06-02 17:00:00,97.4
42,3665,Delhi,2015-06-02,18:00:00,35.81,102.79,9.35,62.24,65.8,45.53,3.17,8.22,78.28,1.78,5.95,2.26,35.86,2015-06-02 18:00:00,91.7
43,3666,Delhi,2015-06-02,19:00:00,48.71,163.96,9.28,50.26,55.26,45.5,3.54,7.47,91.71,1.48,5.11,2.26,34.31,2015-06-02 19:00:00,86.0
44,3667,Delhi,2015-06-02,20:00:00,51.5,196.56,9.22,50.81,55.34,49.62,3.78,6.0,101.82,1.18,3.65,2.26,38.46,2015-06-02 20:00:00,82.7
45,3668,Delhi,2015-06-02,21:00:00,67.55,120.21,9.4,36.29,42.28,53.25,2.6,6.54,57.4,1.18,3.33,2.26,43.28,2015-06-02 21:00:00,81.65
46,3669,Delhi,2015-06-02,22:00:00,169.56,186.54,20.32,68.26,86.44,56.31,4.21,6.41,53.19,1.61,3.14,2.26,51.52,2015-06-02 22:00:00,80.6
47,3670,Delhi,2015-06-02,23:00:00,85.61,87.42,31.25,83.99,117.01,46.37,5.32,6.33,41.18,2.09,6.11,2.26,49.89,2015-06-02 23:00:00,79.4
48,3671,Delhi,2015-06-03,0:00:00,48.98,133.58,24.79,77.87,102.63,40.65,3.75,8.1,43.88,1.72,7.86,2.26,39.92,2015-06-03 0:00:00,82.4
49,3672,Delhi,2015-06-03,1:00:00,68.12,141.17,42.64,79.52,128.65,44.48,3.44,7.26,49.93,1.58,4.56,2.26,37.28,2015-06-03 1:00:00,84.2
50,3673,Delhi,2015-06-03,2:00:00,103.28,158.75,13.74,63.56,74.2,43.96,2.26,4.49,43.14,1.6,4.31,2.26,34.57,2015-06-03 2:00:00,83.0
51,3674,Delhi,2015-06-03,3:00:00,49.0,93.6,7.64,52.96,55.38,45.18,1.67,4.17,45.06,1.48,5.92,2.26,38.31,2015-06-03 3:00:00,78.8
52,3675,Delhi,2015-06-03,4:00:00,51.61,99.5,10.34,51.17,57.51,46.68,3.56,4.38,41.3,1.4,10.38,2.26,38.53,2015-06-03 4:00:00,78.8
53,3676,Delhi,2015-06-03,5:00:00,50.56,99.6,11.66,52.04,57.97,49.92,3.53,8.44,30.11,1.15,3.87,2.26,50.19,2015-06-03 5:00:00,79.2
54,3677,Delhi,2015-06-03,6:00:00,50.09,92.95,23.5,57.65,79.06,58.15,3.3,5.84,30.42,1.41,3.5,2.26,52.12,2015-06-03 6:00:00,79.0
55,3678,Delhi,2015-06-03,7:00:00,60.81,149.56,37.57,58.6,99.12,64.3,7.46,5.29,42.07,1.75,4.22,2.26,47.23,2015-06-03 7:00:00,78.8
56,3679,Delhi,2015-06-03,8:00:00,64.14,178.98,30.65,67.02,96.97,67.12,7.34,5.44,42.85,1.76,4.47,2.26,47.77,2015-06-03 8:00:00,81.4
57,3680,Delhi,2015-06-03,9:00:00,47.17,97.4,36.43,76.31,117.12,57.16,8.07,5.25,28.34,1.88,6.3,2.26,52.95,2015-06-03 9:00:00,84.2
58,3681,Delhi,2015-06-03,10:00:00,57.19,152.59,54.19,86.32,152.44,54.32,6.83,4.87,34.08,1.95,4.3,2.26,70.18,2015-06-03 10:00:00,89.6
59,3682,Delhi,2015-06-03,11:00:00,66.52,206.14,51.9,84.55,162.27,46.77,1.88,6.77,57.85,2.0,4.14,2.26,75.15,2015-06-03 11:00:00,89.3
60,3683,Delhi,2015-06-03,12:00:00,59.83,163.15,36.88,80.7,134.59,48.07,8.19,4.49,52.66,1.88,5.12,2.26,67.21,2015-06-03 12:00:00,89.6
61,3684,Delhi,2015-06-03,13:00:00,61.33,142.79,27.89,71.95,111.66,60.77,2.54,7.37,46.4,1.79,5.09,2.26,78.9,2015-06-03 13:00:00,84.2
62,3685,Delhi,2015-06-03,14:00:00,79.92,148.86,22.19,65.86,98.71,66.78,4.68,9.16,40.15,2.27,6.03,2.26,85.86,2015-06-03 14:00:00,86.8
63,3686,Delhi,2015-06-03,15:00:00,67.61,132.08,19.86,55.85,80.9,69.73,1.59,8.3,42.76,2.89,9.56,2.26,82.87,2015-06-03 15:00:00,88.19999999999999
64,3687,Delhi,2015-06-03,16:00:00,51.36,129.16,11.96,50.78,57.79,60.47,6.36,8.56,40.08,2.2,7.43,2.26,74.11,2015-06-03 16:00:00,89.6
65,3688,Delhi,2015-06-03,17:00:00,77.11,115.17,14.74,52.34,60.67,52.93,4.2,7.26,41.73,1.67,6.97,2.26,66.43,2015-06-03 17:00:00,88.4
66,3689,Delhi,2015-06-03,18:00:00,60.23,117.98,17.36,58.28,71.62,47.52,4.7,6.15,35.86,1.24,4.04,2.26,80.24,2015-06-03 18:00:00,86.0
67,3690,Delhi,2015-06-03,19:00:00,82.24,121.75,19.38,66.26,82.02,57.09,10.55,6.31,34.31,1.69,4.57,2.26,93.4,2015-06-03 19:00:00,84.2
68,3691,Delhi,2015-06-03,20:00:00,67.23,152.04,14.72,72.16,79.13,59.54,2.05,4.84,38.46,1.94,5.02,2.26,86.84,2015-06-03 20:00:00,84.3
69,3692,Delhi,2015-06-03,21:00:00,76.97,151.73,19.55,72.68,91.7,57.68,5.14,5.55,43.28,1.7,4.72,2.26,76.07,2015-06-03 21:00:00,82.4
70,3693,Delhi,2015-06-03,22:00:00,103.33,156.06,21.27,68.37,89.49,53.12,5.02,6.9,51.52,2.19,8.75,2.26,62.76,2015-06-03 22:00:00,80.6
71,3694,Delhi,2015-06-03,23:00:00,62.03,170.14,16.24,43.27,59.6,54.9,11.35,6.24,49.89,2.12,8.0,2.26,73.11,2015-06-03 23:00:00,79.6
72,3695,Delhi,2015-06-04,0:00:00,47.97,160.54,14.33,51.51,63.31,55.08,10.72,5.38,39.92,1.66,4.03,2.26,84.4,2015-06-04 0:00:00,79.19999999999999
73,3696,Delhi,2015-06-04,1:00:00,43.2,112.58,7.44,48.9,50.82,51.85,4.67,5.38,37.28,1.65,3.96,2.26,90.68,2015-06-04 1:00:00,78.8
74,3697,Delhi,2015-06-04,2:00:00,34.83,80.08,3.95,39.94,37.88,52.44,3.23,4.94,34.57,1.69,4.72,2.26,63.52,2015-06-04 2:00:00,78.9
75,3698,Delhi,2015-06-04,3:00:00,51.25,115.29,3.0,40.77,35.4,52.59,2.73,4.9,38.31,1.9,4.45,2.26,75.48,2015-06-04 3:00:00,78.8
76,3699,Delhi,2015-06-04,4:00:00,70.45,117.0,8.44,54.5,56.03,50.94,1.35,4.81,38.53,1.99,4.94,2.26,66.77,2015-06-04 4:00:00,78.8
77,3700,Delhi,2015-06-04,5:00:00,63.58,132.33,24.22,62.24,87.46,52.89,2.81,5.8,50.19,2.11,5.57,2.26,43.75,2015-06-04 5:00:00,76.3
78,3701,Delhi,2015-06-04,6:00:00,57.75,147.62,39.54,61.07,107.34,54.64,2.52,6.72,52.12,2.68,6.4,2.26,55.0,2015-06-04 6:00:00,79.35
79,3702,Delhi,2015-06-04,7:00:00,65.56,195.33,38.46,58.51,103.89,59.8,4.72,5.77,47.23,2.94,6.56,2.26,65.5,2015-06-04 7:00:00,82.4
80,3703,Delhi,2015-06-04,8:00:00,93.42,246.46,37.31,59.86,104.27,59.29,6.79,6.62,47.77,2.98,7.2,2.26,45.3,2015-06-04 8:00:00,84.3
81,3704,Delhi,2015-06-04,9:00:00,116.36,230.5,32.38,63.55,101.03,58.87,4.13,6.49,52.95,2.94,6.76,2.26,65.3,2015-06-04 9:00:00,84.2
82,3705,Delhi,2015-06-04,10:00:00,97.94,239.54,31.02,63.78,97.34,65.37,1.5,4.49,70.18,2.69,5.28,2.26,88.9,2015-06-04 10:00:00,87.9
83,3706,Delhi,2015-06-04,11:00:00,140.5,305.02,9.74,69.1,69.42,56.96,2.47,5.23,75.15,3.07,5.14,2.26,18.08,2015-06-04 11:00:00,91.0
84,3707,Delhi,2015-06-04,12:00:00,127.78,303.41,7.72,65.71,65.93,57.49,1.68,3.49,67.21,3.24,5.8,2.26,24.0,2015-06-04 12:00:00,93.2
85,3708,Delhi,2015-06-04,13:00:00,107.17,256.75,6.22,59.63,59.19,63.33,3.02,5.06,78.9,3.39,6.73,2.26,31.17,2015-06-04 13:00:00,95.0
86,3709,Delhi,2015-06-04,14:00:00,103.17,207.18,3.14,46.74,42.28,59.01,3.76,6.17,85.86,2.71,5.19,2.26,34.42,2015-06-04 14:00:00,99.0
87,3710,Delhi,2015-06-04,15:00:00,108.51,153.42,4.32,37.3,35.84,59.99,5.1,7.33,82.87,1.98,3.75,2.26,38.0,2015-06-04 15:00:00,97.0
88,3711,Delhi,2015-06-04,16:00:00,60.2,99.68,4.05,48.3,38.57,69.12,4.69,7.16,74.11,1.81,4.16,2.26,44.83,2015-06-04 16:00:00,98.55
89,3712,Delhi,2015-06-04,17:00:00,65.42,90.28,2.88,49.68,39.55,66.12,3.73,5.63,66.43,2.97,6.99,2.26,54.75,2015-06-04 17:00:00,100.1
90,3713,Delhi,2015-06-04,18:00:00,79.19,109.62,3.42,42.51,33.79,53.42,3.3,4.8,80.24,2.45,5.82,2.26,51.33,2015-06-04 18:00:00,96.8
91,3714,Delhi,2015-06-04,19:00:00,123.23,126.57,4.32,57.11,48.73,52.49,3.42,3.28,93.4,3.66,9.02,2.26,46.33,2015-06-04 19:00:00,95.0
92,3715,Delhi,2015-06-04,20:00:00,97.15,126.33,6.22,86.08,74.67,50.63,4.26,3.84,86.84,4.52,10.9,2.26,41.67,2015-06-04 20:00:00,92.5
93,3716,Delhi,2015-06-04,21:00:00,95.13,169.22,6.33,108.92,92.51,56.75,4.8,7.05,76.07,5.64,16.61,2.26,41.5,2015-06-04 21:00:00,91.4
94,3717,Delhi,2015-06-04,22:00:00,101.87,180.16,17.41,112.87,113.44,62.07,3.35,6.18,62.76,7.75,24.65,2.26,38.67,2015-06-04 22:00:00,89.6
95,3718,Delhi,2015-06-04,23:00:00,99.27,188.4,44.68,108.5,146.28,60.66,3.12,6.13,73.11,8.13,27.29,2.26,39.33,2015-06-04 23:00:00,87.3
96,3719,Delhi,2015-06-05,0:00:00,84.77,228.22,57.42,93.76,160.2,56.06,3.13,6.66,84.4,7.54,27.53,2.26,40.58,2015-06-05 0:00:00,87.55
97,3720,Delhi,2015-06-05,1:00:00,85.65,310.09,46.69,93.91,141.51,62.28,4.57,5.4,90.68,6.58,25.63,2.26,35.08,2015-06-05 1:00:00,87.8
98,3721,Delhi,2015-06-05,2:00:00,72.78,210.83,42.03,92.46,130.14,55.64,5.36,3.68,63.52,4.97,19.39,2.26,22.08,2015-06-05 2:00:00,84.3
99,3722,Delhi,2015-06-05,3:00:00,95.13,217.28,36.61,81.59,113.33,54.8,9.24,3.04,75.48,3.04,11.86,2.26,20.92,2015-06-05 3:00:00,82.4
100,3723,Delhi,2015-06-05,4:00:00,130.7,194.33,33.5,94.29,99.84,57.57,27.54,4.77,66.77,2.57,9.63,2.26,14.0,2015-06-05 4:00:00,80.6
101,3724,Delhi,2015-06-05,5:00:00,153.4,194.0,11.57,110.04,32.23,82.75,15.64,7.5,43.75,2.06,3.9,2.26,17.83,2015-06-05 5:00:00,81.0
102,3725,Delhi,2015-06-05,6:00:00,179.6,247.33,15.09,107.12,35.45,81.75,15.06,8.53,55.0,2.38,3.92,2.26,16.0,2015-06-05 6:00:00,82.4
103,3726,Delhi,2015-06-05,7:00:00,181.0,330.67,13.44,101.62,32.97,85.0,16.56,6.46,65.5,2.23,3.61,2.26,13.42,2015-06-05 7:00:00,84.6
104,3727,Delhi,2015-06-05,8:00:00,151.1,241.67,9.95,99.42,35.66,73.5,17.67,4.2,45.3,1.89,3.25,2.26,13.33,2015-06-05 8:00:00,86.8
105,3728,Delhi,2015-06-05,9:00:00,175.5,244.0,9.55,89.08,59.7,80.0,20.43,3.35,65.3,4.34,12.48,2.26,17.67,2015-06-05 9:00:00,89.5
106,3729,Delhi,2015-06-05,10:00:00,207.4,240.0,7.24,78.46,30.98,81.25,19.46,3.54,88.9,1.83,3.88,2.26,23.08,2015-06-05 10:00:00,93.2
107,3730,Delhi,2015-06-05,11:00:00,30.0,242.0,6.06,35.0,27.93,83.25,18.45,3.48,18.08,1.64,3.38,2.26,23.92,2015-06-05 11:00:00,96.0
108,3731,Delhi,2015-06-05,12:00:00,39.0,241.0,6.93,33.92,24.95,85.25,14.32,3.55,24.0,1.42,3.02,2.26,30.67,2015-06-05 12:00:00,97.3
109,3732,Delhi,2015-06-05,13:00:00,39.75,241.5,5.39,31.0,20.97,88.0,11.99,3.02,31.17,1.15,2.37,2.26,29.83,2015-06-05 13:00:00,98.6
110,3733,Delhi,2015-06-05,14:00:00,46.75,241.25,5.28,30.92,21.06,86.75,11.01,2.41,34.42,1.12,2.33,2.26,32.5,2015-06-05 14:00:00,97.95
111,3734,Delhi,2015-06-05,15:00:00,58.5,241.375,6.25,59.08,21.32,87.5,7.49,2.24,38.0,1.15,2.42,2.26,43.75,2015-06-05 15:00:00,98.275
112,3735,Delhi,2015-06-05,16:00:00,49.5,241.3125,4.83,32.58,19.85,87.75,3.79,2.52,44.83,1.02,2.1,2.26,51.58,2015-06-05 16:00:00,98.11249999999998
113,3736,Delhi,2015-06-05,17:00:00,33.0,241.34375,5.06,32.08,21.27,85.75,4.71,2.49,54.75,1.1,2.13,2.26,66.64,2015-06-05 17:00:00,98.35625
114,3737,Delhi,2015-06-05,18:00:00,27.75,241.328125,6.12,30.83,23.84,82.0,3.93,2.1,51.33,1.22,2.42,2.26,62.18,2015-06-05 18:00:00,98.6
115,3738,Delhi,2015-06-05,19:00:00,27.5,241.3359375,6.87,29.25,28.1,81.5,3.89,2.13,46.33,1.64,3.55,2.26,68.76,2015-06-05 19:00:00,98.6
116,3739,Delhi,2015-06-05,20:00:00,27.75,241.33203125,7.89,31.08,40.45,78.25,6.46,2.93,41.67,2.75,5.84,2.26,58.02,2015-06-05 20:00:00,92.6
117,3740,Delhi,2015-06-05,21:00:00,26.25,241.333984375,14.33,40.58,49.81,58.0,8.48,4.81,41.5,2.77,6.92,2.26,56.29,2015-06-05 21:00:00,93.2
118,3741,Delhi,2015-06-05,22:00:00,32.0,241.3330078125,18.56,44.5,61.94,47.75,10.17,4.98,38.67,3.6,8.49,2.26,63.13,2015-06-05 22:00:00,93.2
119,3742,Delhi,2015-06-05,23:00:00,37.75,241.33349609375,8.62,30.67,36.91,77.75,13.18,5.13,39.33,2.33,5.54,2.26,68.83,2015-06-05 23:00:00,88.4
120,3743,Delhi,2015-06-06,0:00:00,34.75,241.333251953125,6.97,27.17,32.14,85.5,13.5,6.26,40.58,2.17,5.4,2.26,67.34,2015-06-06 0:00:00,91.4
121,3744,Delhi,2015-06-06,1:00:00,29.0,241.3333740234375,6.42,32.58,33.45,84.5,7.49,6.18,35.08,2.25,5.4,2.26,55.86,2015-06-06 1:00:00,89.6
122,3745,Delhi,2015-06-06,2:00:00,28.25,241.33331298828125,6.17,43.92,31.84,86.5,8.29,5.92,22.08,2.22,5.14,2.26,48.61,2015-06-06 2:00:00,85.0
123,3746,Delhi,2015-06-06,3:00:00,33.0,241.33334350585932,6.52,43.92,33.69,85.0,9.8,5.66,20.92,2.32,5.01,2.26,45.91,2015-06-06 3:00:00,86.0
124,3747,Delhi,2015-06-06,4:00:00,39.5,241.3333282470703,7.43,52.58,32.37,84.5,12.62,6.26,14.0,2.16,4.52,2.26,68.06,2015-06-06 4:00:00,84.2
125,3748,Delhi,2015-06-06,5:00:00,43.75,241.33333587646484,9.41,41.58,35.09,81.0,13.63,5.27,17.83,2.31,4.24,2.26,151.65,2015-06-06 5:00:00,81.2
126,3749,Delhi,2015-06-06,6:00:00,41.75,241.3333320617676,12.99,39.25,38.93,82.75,7.62,6.74,16.0,2.78,5.03,2.26,57.62,2015-06-06 6:00:00,84.2
127,3750,Delhi,2015-06-06,7:00:00,38.5,241.3333339691162,13.67,40.67,39.02,82.5,20.73,7.36,13.42,2.78,4.89,2.26,67.01,2015-06-06 7:00:00,84.2
128,3751,Delhi,2015-06-06,8:00:00,40.0,241.3333330154419,9.77,41.17,33.46,81.25,11.02,7.13,13.33,2.13,4.22,2.26,91.29,2015-06-06 8:00:00,90.0
129,3752,Delhi,2015-06-06,9:00:00,38.75,241.33333349227905,6.7,40.5,28.6,84.5,13.75,7.4,17.67,1.76,3.5,2.26,108.12,2015-06-06 9:00:00,91.4
130,3753,Delhi,2015-06-06,10:00:00,45.25,241.33333325386047,6.47,38.42,27.03,84.75,16.0,6.87,23.08,1.6,3.34,2.26,129.78,2015-06-06 10:00:00,95.0
131,3754,Delhi,2015-06-06,11:00:00,43.75,241.33333337306976,5.56,37.33,23.14,85.25,11.92,7.29,23.92,1.23,2.64,2.26,119.53,2015-06-06 11:00:00,98.3
132,3755,Delhi,2015-06-06,12:00:00,46.75,241.33333331346512,6.16,37.92,20.58,87.25,10.36,7.89,30.67,1.1,2.34,2.26,87.38,2015-06-06 12:00:00,98.6
133,3756,Delhi,2015-06-06,13:00:00,39.0,241.33333334326744,7.2,37.42,22.26,86.5,15.52,8.85,29.83,1.26,2.75,2.26,90.43,2015-06-06 13:00:00,98.45
134,3757,Delhi,2015-06-06,14:00:00,43.25,241.33333332836628,6.29,35.0,20.73,85.0,23.35,7.88,32.5,1.04,2.14,2.26,89.45,2015-06-06 14:00:00,98.525
135,3758,Delhi,2015-06-06,15:00:00,53.0,241.3333333358169,5.47,31.33,20.45,86.75,24.13,8.18,43.75,1.12,2.24,2.26,84.87,2015-06-06 15:00:00,98.48749999999998
136,3759,Delhi,2015-06-06,16:00:00,55.75,152.28166666790844,5.15,29.75,20.47,87.25,22.85,8.8,51.58,1.1,2.2,2.26,92.37,2015-06-06 16:00:00,98.50625
137,3760,Delhi,2015-06-06,17:00:00,33.5,63.23,3.35,24.07,20.98,41.28,10.27,8.87,66.64,1.56,3.89,2.26,91.86,2015-06-06 17:00:00,98.496875
138,3761,Delhi,2015-06-06,18:00:00,37.93,60.83,4.36,27.46,26.45,39.72,7.67,7.75,62.18,1.55,4.29,2.26,79.56,2015-06-06 18:00:00,98.5015625
139,3762,Delhi,2015-06-06,19:00:00,36.84,65.11,4.44,38.66,37.63,38.97,5.78,6.78,68.76,1.71,5.0,2.26,75.55,2015-06-06 19:00:00,96.65078125
140,3763,Delhi,2015-06-06,20:00:00,42.67,87.51,6.46,70.18,72.8,38.98,4.35,6.35,58.02,2.73,8.06,2.26,99.55,2015-06-06 20:00:00,94.8
141,3764,Delhi,2015-06-06,21:00:00,50.17,124.33,22.7,96.31,122.35,42.74,4.68,8.02,56.29,4.99,15.43,2.26,119.27,2015-06-06 21:00:00,96.8
142,3765,Delhi,2015-06-06,22:00:00,79.5,198.11,61.82,103.92,179.57,40.59,5.52,9.41,63.13,6.49,19.18,2.26,113.72,2015-06-06 22:00:00,95.0
143,3766,Delhi,2015-06-06,23:00:00,94.23,235.89,47.98,101.73,159.74,42.07,5.7,9.76,68.83,6.82,23.6,2.26,92.38,2015-06-06 23:00:00,88.5
144,3767,Delhi,2015-06-07,0:00:00,86.68,200.67,16.16,95.12,106.34,39.47,7.09,9.45,67.34,6.79,21.61,2.26,89.53,2015-06-07 0:00:00,91.4
145,3768,Delhi,2015-06-07,1:00:00,73.27,170.11,10.05,85.27,86.04,38.12,6.61,7.22,55.86,5.69,14.88,2.26,133.49,2015-06-07 1:00:00,89.6
146,3769,Delhi,2015-06-07,2:00:00,62.2,140.61,17.95,79.15,86.83,41.17,10.92,6.94,48.61,2.62,7.01,2.26,159.73,2015-06-07 2:00:00,85.3
147,3770,Delhi,2015-06-07,3:00:00,77.69,168.77,25.95,85.68,101.3,41.53,4.14,8.04,45.91,2.14,6.04,2.26,93.98,2015-06-07 3:00:00,87.8
148,3771,Delhi,2015-06-07,4:00:00,75.37,152.0,45.16,84.67,124.57,42.28,4.1,8.31,68.06,2.56,7.09,2.26,77.68,2015-06-07 4:00:00,86.0
149,3772,Delhi,2015-06-07,5:00:00,95.94,185.0,56.47,79.75,132.94,42.73,6.48,10.09,151.65,2.78,7.62,2.26,66.54,2015-06-07 5:00:00,82.2
