From Date,O3,Temperature,SO2,PM10,NO2,CO
2016-07-17 0:00:00,15.25,78.9,3.72,37.8513671875,4.56,1.153359375
2016-07-17 3:00:00,19.07125,78.9,5.4875,37.8385791015625,8.2525,1.153330078125
2016-07-17 6:00:00,25.43,78.9,9.76,37.840177612304686,3.99,1.1533337402343748
2016-07-17 9:00:00,17.95,78.6,2.63,33.92002220153809,5.86,0.98
2016-07-17 12:00:00,29.8,78.6,7.86,32.33,23.77,0.64
2016-07-17 15:00:00,34.86,78.9,8.86,51.38,17.06,8.54
2016-07-17 18:00:00,34.56,78.6,8.0,29.21,18.11,1.64
2016-07-17 21:00:00,28.73,77.1,4.61,35.22,27.92,0.95
2016-07-18 0:00:00,29.41,75.3,7.13,41.71,25.38,1.05
2016-07-18 3:00:00,34.72,75.3,8.96,38.59,27.49,1.12
2016-07-18 6:00:00,28.72,77.1,6.63,41.77,19.91,1.15
2016-07-18 9:00:00,31.14,77.1,7.3,43.78,27.0,1.29
2016-07-18 12:00:00,48.0,78.9,8.35,43.17,21.58,1.31
2016-07-18 15:00:00,52.06,81.4,6.09,116.78,21.7,1.42
2016-07-18 18:00:00,33.14,78.6,6.31,44.21,51.31,1.62
2016-07-18 21:00:00,40.14,78.9,6.62,156.04,57.99,2.36
2016-07-19 0:00:00,41.56,78.9,5.23,132.94,43.21,10.63
2016-07-19 3:00:00,41.73,77.1,7.45,70.91,24.12,0.87
2016-07-19 6:00:00,19.41,77.1,5.54,72.83,24.77,0.96
2016-07-19 9:00:00,29.79,77.1,5.26,162.5,31.61,1.01
2016-07-19 12:00:00,49.45,78.6,8.11,92.84,28.12,0.72
2016-07-19 15:00:00,55.68,80.7,6.18,171.73,25.88,0.46
2016-07-19 18:00:00,60.97,80.7,6.33,260.38,25.67,1.1
2016-07-19 21:00:00,65.14,82.5,9.44,312.45,58.8,1.32
2016-07-20 0:00:00,57.63,82.5,4.87,348.85,34.45,0.96
2016-07-20 3:00:00,46.13,82.5,6.54,164.54,28.95,0.8
2016-07-20 6:00:00,40.78,82.5,6.81,179.08,31.33,0.82
2016-07-20 9:00:00,46.63,78.9,6.83,303.54,30.94,1.0
2016-07-20 12:00:00,50.94,77.4,7.22,248.17,28.25,1.33
2016-07-20 15:00:00,56.0,80.2,8.32,232.02,26.68,1.09
2016-07-20 18:00:00,75.08,78.9,53.22,81.67,31.77,0.89
2016-07-20 21:00:00,97.72,80.7,6.47,130.89,58.37,1.75
2016-07-21 0:00:00,107.73,77.1,9.06,327.25,47.8,0.9
2016-07-21 3:00:00,51.87,77.1,9.98,156.92,33.14,0.62
2016-07-21 6:00:00,31.26,73.5,4.62,158.25,38.68,0.59
2016-07-21 9:00:00,55.31,75.0,9.09,257.25,29.32,0.74
2016-07-21 12:00:00,53.88,78.6,8.34,266.12,32.08,0.65
2016-07-21 15:00:00,60.02,77.1,4.86,219.12,29.01,0.52
2016-07-21 18:00:00,55.11,78.6,10.01,256.08,29.28,0.86
2016-07-21 21:00:00,63.43,78.9,6.55,289.86,64.1,1.9
2016-07-22 0:00:00,72.84,80.7,7.03,282.46,57.48,1.69
2016-07-22 3:00:00,68.28,78.9,10.04,121.79,37.09,0.8
2016-07-22 6:00:00,46.63,78.9,8.36,117.25,34.07,0.62
2016-07-22 9:00:00,62.42,74.8,7.78,141.13,34.74,0.91
2016-07-22 12:00:00,56.67,75.0,9.48,188.84,36.46,0.66
2016-07-22 15:00:00,63.72,75.3,26.66,178.79,30.06,0.74
2016-07-22 18:00:00,58.52,78.4,4.89,128.57,35.49,0.98
2016-07-22 21:00:00,73.59,80.7,6.36,128.31,42.65,1.27
2016-07-23 0:00:00,55.2,78.9,5.35,118.48,30.31,0.89
2016-07-23 3:00:00,50.13,78.9,8.69,84.92,18.96,0.78
2016-07-23 6:00:00,34.56,78.9,6.01,58.33,21.55,0.66
2016-07-23 9:00:00,48.11,77.1,7.33,78.71,33.31,0.96
2016-07-23 12:00:00,71.6,78.6,4.0,86.35499999999999,9.0,1.03
2016-07-23 15:00:00,74.81375,76.6,6.0175,91.47187499999998,15.96375,1.04125
2016-07-23 18:00:00,74.41203124999998,76.8,5.7653125,90.832265625,15.09328125,1.0398437500000002
2016-07-23 21:00:00,74.46224609374998,77.1,5.796835937500001,90.912216796875,15.202089843750002,1.04001953125
2016-07-24 0:00:00,74.45596923828124,78.9,5.792895507812501,90.90222290039064,15.188488769531252,1.03999755859375
2016-07-24 3:00:00,74.45675384521483,80.7,5.793388061523439,90.90347213745116,15.190188903808597,1.0400003051757811
2016-07-24 6:00:00,74.45665576934815,80.7,5.793326492309571,90.9033159828186,15.189976387023927,1.0399999618530271
2016-07-24 9:00:00,67.33833197116851,80.7,7.981665811538697,73.28166449785232,27.57999704837799,1.0449999952316285
2016-07-24 12:00:00,60.08,80.4,10.53,57.0,41.02,1.05
2016-07-24 15:00:00,78.89,79.2,9.73,129.74,43.39,1.14
2016-07-24 18:00:00,65.28,77.4,7.91,113.82,56.38,1.38
2016-07-24 21:00:00,61.81,80.7,9.22,145.88,69.74,2.11
2016-07-25 0:00:00,70.35,80.7,10.4,218.43,61.88,1.96
2016-07-25 3:00:00,56.01,80.7,9.74,140.83,41.65,1.35
2016-07-25 6:00:00,40.01,80.7,7.18,136.62,42.33,1.1
2016-07-25 9:00:00,97.35,78.9,8.31,203.61,60.11,1.48
2016-07-25 12:00:00,56.48,77.1,7.28,167.38,56.52,1.14
2016-07-25 15:00:00,56.18,80.2,9.13,153.62,65.31,1.37
2016-07-25 18:00:00,68.91,78.9,6.11,129.63,80.97,1.49
2016-07-25 21:00:00,66.49,78.9,6.71,148.75,61.28,1.38
2016-07-26 0:00:00,49.77,80.7,7.38,163.25,45.58,1.32
2016-07-26 3:00:00,56.55,80.7,8.81,117.68,29.19,0.82
2016-07-26 6:00:00,42.68,80.7,6.63,92.92,28.56,0.82
2016-07-26 9:00:00,53.89,80.7,10.59,99.91,34.87,1.17
2016-07-26 12:00:00,71.13,81.7,10.65,128.7,36.25,1.16
2016-07-26 15:00:00,41.81,82.2,8.45,115.13,46.22,1.28
2016-07-26 18:00:00,52.04,80.2,9.71,42.31,53.22,1.46
2016-07-26 21:00:00,42.82,77.1,5.66,25.22,38.36,1.02
2016-07-27 0:00:00,42.41,77.1,5.22,37.97,29.74,0.82
2016-07-27 3:00:00,41.38,77.1,9.27,52.45,18.9,0.87
2016-07-27 6:00:00,39.02,77.1,7.17,41.11,18.82,0.99
2016-07-27 9:00:00,72.0,78.9,10.68,67.89,28.42,1.18
2016-07-27 12:00:00,53.64,80.4,12.18,60.11,45.48,1.22
2016-07-27 15:00:00,63.95,80.4,9.2,94.78,46.57,1.24
2016-07-27 18:00:00,59.32,78.9,14.95,55.33,52.76,1.68
2016-07-27 21:00:00,64.29,78.9,6.93,71.89,56.09,2.19
2016-07-28 0:00:00,76.7,77.1,6.45,102.72,46.13,1.85
2016-07-28 3:00:00,94.79,78.9,11.37,94.56,33.29,1.17
2016-07-28 6:00:00,68.68,78.9,7.14,48.06,31.12,0.99
2016-07-28 9:00:00,65.85,80.4,11.06,69.0,35.28,1.29
2016-07-28 12:00:00,58.22,78.6,10.93,43.56,44.39,1.07
2016-07-28 15:00:00,63.72,77.1,8.25,73.67,33.38,1.0
2016-07-28 18:00:00,60.83,77.1,10.66,108.67,41.53,1.17
2016-07-28 21:00:00,53.9,78.9,10.88,37.11,65.99,2.05
2016-07-29 0:00:00,94.48,78.9,10.86,87.05,49.26,1.35
2016-07-29 3:00:00,101.36,78.9,13.64,61.17,32.96,1.33
2016-07-29 6:00:00,68.6,80.7,12.06,74.89,29.96,1.37
2016-07-29 9:00:00,106.72,79.2,11.51,152.67,47.64,1.7
2016-07-29 12:00:00,94.42,78.9,13.32,75.94,59.0,1.85
2016-07-29 15:00:00,50.57,78.9,10.06,84.5,53.2,1.91
2016-07-29 18:00:00,36.61,78.9,4.54,27.28,41.73,1.9
2016-07-29 21:00:00,55.06,78.9,9.33,47.39,50.2,2.47
2016-07-30 0:00:00,46.14,78.9,11.54,49.89,37.68,1.4
2016-07-30 3:00:00,42.73,78.9,9.02,40.17,35.96,0.85
2016-07-30 6:00:00,33.79,78.9,7.66,37.33,22.32,1.01
2016-07-30 9:00:00,40.43,78.9,10.86,25.72,25.76,1.23
2016-07-30 12:00:00,46.13,78.9,9.29,81.39,42.0,1.51
2016-07-30 15:00:00,55.73,78.9,5.19,129.44,41.41,1.64
2016-07-30 18:00:00,46.42,78.9,10.78,45.72,49.76,2.35
2016-07-30 21:00:00,50.77,78.9,8.29,46.89,46.24,2.14
2016-07-31 0:00:00,45.68,78.9,7.98,60.33,38.49,1.83
2016-07-31 3:00:00,58.43,78.9,12.38,74.0,42.7,1.27
2016-07-31 6:00:00,68.03,78.9,14.9,50.33,22.82,1.28
2016-07-31 9:00:00,71.12,80.4,9.34,110.94,34.0,1.28
2016-07-31 12:00:00,65.99,80.4,13.6,87.11,42.9,1.2
2016-07-31 15:00:00,84.89,80.4,0.3,75.03,29.46,1.02
2016-07-31 18:00:00,136.12,78.9,8.99,33.95,27.52,1.27
2016-07-31 21:00:00,88.3,78.9,4.81,62.17,42.26,1.74
2016-08-01 0:00:00,70.48,78.9,3.34,59.4,32.67,1.18
2016-08-01 3:00:00,62.77,80.7,33.76,50.28,33.41,1.06
2016-08-01 6:00:00,42.17,80.7,5.08,49.28,22.61,1.12
2016-08-01 9:00:00,155.56,80.7,13.09,89.17,33.32,1.6
2016-08-01 12:00:00,69.85,80.4,16.88,46.72,31.08,1.24
2016-08-01 15:00:00,83.44,77.1,7.18,69.06,29.2,1.02
2016-08-01 18:00:00,47.38,78.4,11.0,33.61,26.84,1.24
2016-08-01 21:00:00,34.27,77.1,4.97,22.08,35.05,1.66
2016-08-02 0:00:00,45.1,78.9,7.3,56.61,38.06,1.48
2016-08-02 3:00:00,46.76,78.9,8.87,20.33,29.09,0.86
2016-08-02 6:00:00,43.59,78.9,5.2,42.78,24.26,10.77
2016-08-02 9:00:00,59.36,78.9,9.55,62.89,31.58,1.35
2016-08-02 12:00:00,71.52,78.9,9.74,54.89,31.16,8.64
2016-08-02 15:00:00,108.57,78.6,5.23,51.17,26.24,1.06
2016-08-02 18:00:00,115.54,75.8,7.9,30.5,39.2,1.29
2016-08-02 21:00:00,213.86,78.9,7.23,115.72,48.49,2.25
2016-08-03 0:00:00,207.0,77.1,5.75,87.06,38.07,1.05
2016-08-03 3:00:00,57.17,77.1,9.28,41.61,38.48,1.02
2016-08-03 6:00:00,65.52,78.9,6.66,46.28,23.9,1.08
2016-08-03 9:00:00,113.69,76.8,7.96,48.39,29.65,1.15
2016-08-03 12:00:00,52.29,78.6,9.77,56.17,48.12,1.1
2016-08-03 15:00:00,88.73,77.1,4.3,43.06,29.44,1.31
2016-08-03 18:00:00,108.49,77.1,8.99,66.44,36.32,1.28
2016-08-03 21:00:00,130.7,75.3,4.86,139.5,55.44,2.43
2016-08-04 0:00:00,251.47,77.1,4.79,192.53,46.15,2.22
2016-08-04 3:00:00,118.56,77.1,10.93,148.16,32.07,1.09
2016-08-04 6:00:00,59.53,78.9,6.12,43.06,26.32,0.56
2016-08-04 9:00:00,84.29,78.9,9.2,55.89,28.55,0.81
2016-08-04 12:00:00,70.71,80.2,13.66,61.84,33.37,0.66
2016-08-04 15:00:00,78.79,77.1,2.94,53.39,37.98,0.56
2016-08-04 18:00:00,66.44,78.9,7.52,51.0,34.42,0.92
2016-08-04 21:00:00,71.25,77.1,9.58,82.39,48.7,1.27
2016-08-05 0:00:00,81.66,78.9,14.31,87.35,40.93,0.83
2016-08-05 3:00:00,52.1,78.9,10.1,71.06,24.53,0.97
2016-08-05 6:00:00,37.63,80.7,8.74,65.39,31.69,1.08
2016-08-05 9:00:00,60.26,79.2,20.87,91.56,32.08,1.17
2016-08-05 12:00:00,68.03,78.9,12.15,53.06,27.27,0.99
2016-08-05 15:00:00,62.56,78.9,5.39,56.11,22.34,0.91
2016-08-05 18:00:00,72.72,78.6,7.8,59.0,33.09,1.19
2016-08-05 21:00:00,70.46,78.9,8.22,144.44,55.16,2.25
2016-08-06 0:00:00,82.85,78.9,6.04,103.94,36.95,1.13
2016-08-06 3:00:00,60.96,78.9,14.36,98.0,40.79,1.17
2016-08-06 6:00:00,49.98,80.7,10.86,70.83,36.4,1.17
2016-08-06 9:00:00,85.8,80.7,10.21,88.92,30.27,1.4
2016-08-06 12:00:00,50.96,78.9,12.78,21.89,36.88,1.29
2016-08-06 15:00:00,54.71,76.8,13.23,48.67,41.16,1.12
2016-08-06 18:00:00,81.18,75.3,5.47,100.84,37.51,10.93
2016-08-06 21:00:00,96.2,75.3,9.12,101.95,39.82,1.78
2016-08-07 0:00:00,95.53,77.1,8.63,98.33,35.17,1.36
2016-08-07 3:00:00,55.25,77.1,15.36,108.39,33.81,0.98
2016-08-07 6:00:00,59.54,78.9,11.4,92.45,27.77,1.17
2016-08-07 9:00:00,78.72,78.6,9.51,78.17,40.61,1.19
2016-08-07 12:00:00,61.1,78.6,9.38,64.59,26.81,4.85
2016-08-07 15:00:00,63.75,80.4,8.09,58.28,24.21,1.04
2016-08-07 18:00:00,59.31,78.6,9.94,54.11,24.08,8.93
2016-08-07 21:00:00,59.31,77.1,7.43,67.33,45.38,1.48
2016-08-08 0:00:00,92.35,77.1,8.7,84.56,37.31,1.27
2016-08-08 3:00:00,70.49,78.9,8.74,77.61,24.42,1.29
2016-08-08 6:00:00,48.8,78.9,11.4,66.78,21.0,1.14
2016-08-08 9:00:00,95.41,78.9,10.61,138.28,31.05,1.34
2016-08-08 12:00:00,78.05,77.1,12.44,51.17,27.91,1.18
2016-08-08 15:00:00,74.6,80.2,4.93,71.78,31.21,1.23
2016-08-08 18:00:00,69.81,78.6,6.92,64.45,31.6,1.17
2016-08-08 21:00:00,79.76,78.9,7.32,74.19,103.27,1.59
2016-08-09 0:00:00,48.37,78.9,4.94,59.17,30.95,1.12
2016-08-09 3:00:00,53.78,78.9,9.5,44.0,17.15,0.86
2016-08-09 6:00:00,50.75,78.9,9.51,42.42,20.34,1.15
2016-08-09 9:00:00,88.92,78.9,9.41,90.34,23.94,1.27
2016-08-09 12:00:00,78.02,78.9,8.98,77.83,24.3,1.27
2016-08-09 15:00:00,82.05,78.9,6.32,89.16,28.57,10.78
2016-08-09 18:00:00,43.4,78.9,7.02,43.5,36.55,1.56
2016-08-09 21:00:00,46.9,79.25,7.84,64.56,47.57,2.04
2016-08-10 0:00:00,58.56,78.9,7.97,85.05,33.04,8.58
2016-08-10 3:00:00,59.69,78.9,8.2,44.4,18.16,1.12
2016-08-10 6:00:00,40.44,80.7,6.21,31.44,22.75,0.87
2016-08-10 9:00:00,69.81,78.9,11.74,84.39,25.91,1.21
2016-08-10 12:00:00,55.82,80.4,22.87,41.79,29.02,1.16
2016-08-10 15:00:00,62.41,80.4,5.81,55.1,30.69,0.98
2016-08-10 18:00:00,65.82,77.4,5.28,64.36,28.94,1.15
2016-08-10 21:00:00,28.61,80.7,9.55,44.26,39.64,1.74
2016-08-11 0:00:00,43.33,80.7,5.36,54.05,25.97,0.98
2016-08-11 3:00:00,46.84,80.7,8.61,24.28,15.44,1.03
2016-08-11 6:00:00,39.32,80.7,7.19,16.89,18.18,1.05
2016-08-11 9:00:00,40.65,79.2,9.78,26.61,24.44,1.43
2016-08-11 12:00:00,46.58,80.7,13.38,24.5,23.1,1.52
2016-08-11 15:00:00,63.69,82.0,10.36,64.72,31.56,1.41
2016-08-11 18:00:00,51.5,78.9,7.91,6.06,38.79,1.03
2016-08-11 21:00:00,85.0,78.9,5.93,30.89,57.18,1.43
2016-08-12 0:00:00,84.0,78.9,2.94,62.72,34.04,0.94
2016-08-12 3:00:00,83.25,78.9,10.36,59.06,24.48,0.75
2016-08-12 6:00:00,84.0,78.9,6.66,48.28,30.34,0.64
2016-08-12 9:00:00,76.92,78.9,11.68,57.0,34.65,0.88
2016-08-12 12:00:00,84.49,78.9,10.74,85.67,29.69,0.99
2016-08-12 15:00:00,74.18,80.7,4.49,161.22,37.56,1.76
2016-08-12 18:00:00,53.13,79.2,11.02,170.95,48.6,1.47
2016-08-12 21:00:00,41.62,80.7,6.88,55.56,41.63,1.75
2016-08-13 0:00:00,59.08,80.7,6.0,114.94,36.88,1.52
2016-08-13 3:00:00,46.03,78.9,9.84,54.17,26.0,0.47
2016-08-13 6:00:00,39.21,78.9,7.22,42.0,25.94,0.42
2016-08-13 9:00:00,55.45,77.6,8.14,72.63,30.56,0.66
2016-08-13 12:00:00,68.19,78.6,10.98,125.61,33.39,0.6
2016-08-13 15:00:00,77.82,78.6,4.57,98.0,37.78,0.57
2016-08-13 18:00:00,103.34,78.9,7.68,99.28,49.05,0.93
2016-08-13 21:00:00,95.0,80.7,8.92,95.61,87.24,1.84
2016-08-14 0:00:00,100.25,80.7,8.07,151.39,70.56,1.59
2016-08-14 3:00:00,92.92,80.7,12.62,108.55,36.27,8.71
2016-08-14 6:00:00,53.79,78.9,67.76,52.08,29.27,0.55
2016-08-14 9:00:00,65.42,77.1,7.32,27.39,29.82,0.51
2016-08-14 12:00:00,68.71,80.4,9.23,22.95,29.7,0.56
2016-08-14 15:00:00,61.34,80.4,4.97,65.78,34.62,0.95
2016-08-14 18:00:00,89.75,78.9,12.33,85.72,46.99,0.68
2016-08-14 21:00:00,125.08,78.9,8.72,106.77,56.66,1.57
2016-08-15 0:00:00,124.38,80.7,16.27,167.24,60.37,1.65
2016-08-15 3:00:00,94.08,80.7,14.97,132.61,41.51,1.1
2016-08-15 6:00:00,61.12,77.1,5.1,91.23,26.0,9.1
2016-08-15 9:00:00,74.5,77.1,10.5,108.06,20.46,0.53
2016-08-15 12:00:00,89.12,77.4,13.96,175.03,23.9,8.96
2016-08-15 15:00:00,90.42,77.4,3.41,237.5,25.95,0.62
2016-08-15 18:00:00,105.92,78.9,6.47,186.06,25.72,0.78
2016-08-15 21:00:00,113.25,80.7,5.35,207.94,50.89,0.9
2016-08-16 0:00:00,108.0,77.1,5.28,320.61,29.83,0.63
2016-08-16 3:00:00,74.96,77.1,9.04,133.72,16.24,0.59
2016-08-16 6:00:00,65.46,75.3,6.68,272.83,22.64,0.9
2016-08-16 9:00:00,79.16,75.3,11.12,254.33,28.83,0.79
2016-08-16 12:00:00,77.33375,77.1,10.79,250.58,25.7,20.15
2016-08-16 15:00:00,75.2,78.9,5.8,45.0,21.7,0.35
2016-08-16 18:00:00,106.21,78.9,5.64,319.33,30.99,1.24
2016-08-16 21:00:00,100.29,78.9,7.59,343.94,43.8,1.37
2016-08-17 0:00:00,117.86,78.9,21.68,343.59,31.56,0.97
2016-08-17 3:00:00,61.48,77.1,12.48,183.17,23.04,0.61
2016-08-17 6:00:00,55.88,75.3,7.88,142.28,20.24,0.57
2016-08-17 9:00:00,71.16,75.8,15.47,296.36,29.08,1.13
2016-08-17 12:00:00,80.61,77.1,10.04,323.67,31.25,0.76
2016-08-17 15:00:00,84.28,76.6,1.59,241.83,36.79,0.74
2016-08-17 18:00:00,112.84,78.6,5.94,187.11,44.34,1.09
2016-08-17 21:00:00,131.89,77.1,7.92,271.5,60.48,1.42
2016-08-18 0:00:00,100.14,77.1,7.49,164.58,55.45,1.35
2016-08-18 3:00:00,80.61,77.1,13.82,123.61,56.92,1.16
2016-08-18 6:00:00,53.66,77.1,9.1,136.3,56.96,0.89
2016-08-18 9:00:00,68.14,78.9,11.94,128.0,41.86,1.41
2016-08-18 12:00:00,58.74,80.4,10.23,80.82,45.84,1.43
2016-08-18 15:00:00,68.48,78.6,5.91,127.0,51.58,1.07
2016-08-18 18:00:00,82.6,80.2,6.48,111.05,40.08,1.03
2016-08-18 21:00:00,77.08,78.9,7.32,197.89,53.01,1.47
2016-08-19 0:00:00,95.25,80.7,8.28,200.11,41.74,1.5
2016-08-19 3:00:00,69.54,78.9,9.86,117.75,29.21,0.94
2016-08-19 6:00:00,49.75,77.1,6.29,88.17,36.83,0.86
2016-08-19 9:00:00,53.27,77.4,7.52,195.5,37.86,1.06
2016-08-19 12:00:00,60.91,77.1,10.09,152.06,33.35,0.94
2016-08-19 15:00:00,83.91,78.6,6.41,148.17,36.95,1.07
2016-08-19 18:00:00,82.18,78.6,10.62,70.11,47.89,0.93
2016-08-19 21:00:00,73.89,77.1,10.6,184.78,75.27,1.96
2016-08-20 0:00:00,105.6,78.9,9.0,180.83,44.05,8.74
2016-08-20 3:00:00,41.4,78.9,9.09,58.83,24.6,0.84
2016-08-20 6:00:00,39.86,78.9,9.36,64.94,28.99,0.95
2016-08-20 9:00:00,81.52,78.6,7.09,78.89,26.15,0.81
2016-08-20 12:00:00,58.46,77.1,10.14,93.72,31.32,0.87
2016-08-20 15:00:00,62.9,80.2,5.27,107.83,40.27,1.1
2016-08-20 18:00:00,66.48,80.2,8.25,105.57,49.5,0.92
2016-08-20 21:00:00,70.17,78.9,6.03,99.66,52.04,1.15
2016-08-21 0:00:00,54.67,78.9,3.19,83.22,31.97,0.73
2016-08-21 3:00:00,39.3,77.1,13.5,50.05,24.86,8.54
2016-08-21 6:00:00,29.6,77.1,10.26,35.7,17.56,0.6
2016-08-21 9:00:00,42.64,76.8,8.55,42.06,20.61,0.79
2016-08-21 12:00:00,58.41,78.4,14.85,75.5,28.68,8.62
2016-08-21 15:00:00,43.16,78.4,6.32,79.5,24.8,0.66
2016-08-21 18:00:00,41.65,78.6,7.14,65.67,24.46,8.58
2016-08-21 21:00:00,39.03,75.3,5.48,82.16,45.75,0.96
2016-08-22 0:00:00,44.29,75.3,4.67,79.39,34.13,0.8
2016-08-22 3:00:00,37.28,75.3,9.07,69.72,22.42,0.66
2016-08-22 6:00:00,31.39,75.3,8.72,51.0,25.46,0.64
2016-08-22 9:00:00,44.94,75.0,10.81,75.83,27.88,0.81
2016-08-22 12:00:00,68.1,76.6,10.84,75.93,31.47,0.81
2016-08-22 15:00:00,49.97,78.4,3.13,135.11,25.26,9.49
2016-08-22 18:00:00,44.27,76.8,7.92,70.56,28.37,0.78
2016-08-22 21:00:00,37.58,77.1,5.17,76.61,50.99,1.68
2016-08-23 0:00:00,53.97,77.1,12.82,102.0,45.66,1.68
2016-08-23 3:00:00,59.61,77.1,9.2,105.89,29.92,0.81
2016-08-23 6:00:00,31.03,77.1,6.73,69.61,28.84,7.3
2016-08-23 9:00:00,46.36,80.2,8.39,86.78,31.03,0.83
2016-08-23 12:00:00,48.64,77.1,9.81,98.28,40.96,0.95
2016-08-23 15:00:00,54.7,78.4,5.88,90.67,31.42,0.84
2016-08-23 18:00:00,61.0,76.8,5.98,139.92,46.95,1.02
2016-08-23 21:00:00,52.91,78.9,6.97,50.08,62.2,1.34
2016-08-24 0:00:00,73.98,78.9,6.86,82.92,49.98,1.01
2016-08-24 3:00:00,49.95,77.1,15.25,65.34,35.79,0.4
2016-08-24 6:00:00,38.81,77.1,9.79,26.5,25.96,0.43
2016-08-24 9:00:00,102.48,78.6,12.14,68.16,33.88,0.66
2016-08-24 12:00:00,70.13,78.4,14.89,141.5,40.97,0.74
2016-08-24 15:00:00,57.04,80.7,5.29,79.11,39.33,0.85
2016-08-24 18:00:00,14.15,80.4,11.52,68.4,22.8,0.0
2016-08-24 21:00:00,8.83,78.9,8.08,69.73875000000001,23.7,3.38
2016-08-25 0:00:00,4.9,78.9,8.18,69.57140625,26.4,3.16
2016-08-25 3:00:00,7.45,78.9,10.0,69.59232421875,24.55,0.65
2016-08-25 6:00:00,7.2,80.7,6.27,69.58970947265625,21.17,0.0
2016-08-25 9:00:00,109.05,78.9,7.17,69.59003631591797,25.22,0.0
2016-08-25 12:00:00,11.53,78.9,8.1,87.71000453948974,23.4,0.53
2016-08-25 15:00:00,36.19,78.9,5.95,263.82,24.14,0.71
2016-08-25 18:00:00,52.54,78.9,10.46,71.17,44.85,1.3
2016-08-25 21:00:00,48.33,80.7,9.53,80.24,68.39,2.62
2016-08-26 0:00:00,71.89,80.7,12.97,199.25,61.4,2.57
2016-08-26 3:00:00,66.74,78.9,12.25,166.17,41.75,1.32
2016-08-26 6:00:00,46.95,78.9,9.72,121.75,35.15,0.57
2016-08-26 9:00:00,50.92,80.2,8.68,127.32,47.92,0.8
2016-08-26 12:00:00,47.57,78.6,5.99,80.59,41.19,0.48
2016-08-26 15:00:00,56.1,78.9,6.36,96.06,34.97,0.81
2016-08-26 18:00:00,18.75,78.9,7.9,85.01249999999999,13.48,0.0
2016-08-26 21:00:00,4.5,80.7,20.85,86.39343749999999,19.2,1.55
2016-08-27 0:00:00,12.4,78.9,3.5,86.22082031249998,24.15,0.75
2016-08-27 3:00:00,9.6,78.9,0.4,86.24239746093748,22.53,0.0
2016-08-27 6:00:00,13.58,77.1,10.22,86.23970031738278,19.65,0.0
2016-08-27 9:00:00,15.65,78.9,8.4,86.24003746032713,21.15,0.54
2016-08-27 12:00:00,33.72,78.9,4.87,86.23999531745909,17.3,0.59
2016-08-27 15:00:00,55.93,78.4,15.52,86.2400005853176,18.8,0.0
2016-08-27 18:00:00,44.42,79.9,4.95,86.23999992683528,17.28,0.0
2016-08-27 21:00:00,17.1,78.9,12.25,86.24000000914558,24.78,2.05
2016-08-28 0:00:00,25.57,78.9,7.77,86.23999999885677,17.72,0.51
2016-08-28 3:00:00,11.25,78.9,11.53,86.24000000014287,22.45,0.0
2016-08-28 6:00:00,12.25,78.9,7.8,86.23999999998212,21.58,0.0
2016-08-28 9:00:00,27.25,80.7,2.25,86.24000000000221,20.43,0.67
2016-08-28 12:00:00,39.65,77.1,9.17,113.3,24.28,0.54
2016-08-28 15:00:00,36.47,77.1,20.88,80.16,28.44,3.94
2016-08-28 18:00:00,32.54,78.6,3.6,109.58,29.47,7.48
2016-08-28 21:00:00,36.45,78.9,4.32,459.84,48.08,1.25
2016-08-29 0:00:00,34.83,79.5,6.28,317.83,44.68,1.2
2016-08-29 3:00:00,39.8,78.9,11.28,170.42,26.92,0.93
2016-08-29 6:00:00,37.78,78.9,6.78,131.83,26.2,0.81
2016-08-29 9:00:00,33.92,77.4,7.8,360.34,39.97,0.81
2016-08-29 12:00:00,33.93,79.2,24.1,245.75,36.49,0.47
2016-08-29 15:00:00,47.07,80.4,8.48,375.42,34.6,1.42
2016-08-29 18:00:00,43.93,80.2,6.5,71.66,34.95,1.69
2016-08-29 21:00:00,37.4,77.1,6.47,49.35,44.97,1.27
2016-08-30 0:00:00,36.87,75.3,5.41,80.86,38.47,1.08
2016-08-30 3:00:00,37.21,77.1,11.83,76.09,29.14,1.01
2016-08-30 6:00:00,37.95,77.1,6.2,59.85,23.98,1.06
2016-08-30 9:00:00,35.51,77.1,9.36,51.08,23.25,1.2
2016-08-30 12:00:00,40.29,78.9,25.52,86.92,54.7,1.48
2016-08-30 15:00:00,58.98,78.6,4.12,100.08,39.92,0.83
2016-08-30 18:00:00,48.34,80.7,5.46,113.66,58.23,1.12
2016-08-30 21:00:00,48.62,78.9,5.74,73.0,64.24,1.45
2016-08-31 0:00:00,34.94,78.9,5.42,127.58,35.03,1.61
2016-08-31 3:00:00,35.56,78.9,11.02,65.84,24.09,11.36
2016-08-31 6:00:00,34.51,78.9,8.79,78.91,29.59,0.79
2016-08-31 9:00:00,34.28,78.6,11.91,116.75,38.1,1.34
2016-08-31 12:00:00,37.35,75.6,17.0,13.5,53.1,1.18
2016-08-31 15:00:00,40.4,78.4,2.4,64.42,40.74,1.05
2016-08-31 18:00:00,64.25,79.9,5.73,34.63,57.82,1.52
2016-08-31 21:00:00,42.76,75.3,4.2,48.53,44.4,1.69
2016-09-01 0:00:00,53.41,75.3,8.06875,27.31,45.22,1.73
2016-09-01 3:00:00,73.13,75.3,18.13,48.49,39.43,0.86
2016-09-01 6:00:00,43.61,77.1,11.86,37.72,38.65,0.84
