From Date,O3,Temperature,SO2,PM10,NO2,CO
2015-10-20 0:00:00,130.07,80.6,34.2,452.69,88.62,3.65
2015-10-20 3:00:00,109.11,77.6,11.78,438.78,70.04,2.58
2015-10-20 6:00:00,112.76,77.0,11.76,279.36,61.79,3.13
2015-10-20 9:00:00,160.54,84.55,17.33,387.76,111.95,2.84
2015-10-20 12:00:00,118.02,93.2,19.24,350.9,69.45,1.33
2015-10-20 15:00:00,77.93,96.8,11.0,233.76,37.38,0.99
2015-10-20 18:00:00,54.92,90.4,18.77,206.51,75.93,1.55
2015-10-20 21:00:00,102.34,84.2,18.48,358.85,99.45,2.22
2015-10-21 0:00:00,79.27,82.4,22.88,347.46,73.4,2.49
2015-10-21 3:00:00,64.52,77.0,16.06,227.72,44.71,10.07
2015-10-21 6:00:00,67.34,72.1,10.58,243.33,47.15,3.18
2015-10-21 9:00:00,85.08,78.8,20.28,382.91,88.32,1.77
2015-10-21 12:00:00,144.5,89.6,29.2,387.11,52.87,1.34
2015-10-21 15:00:00,108.65,91.4,17.42,270.38,45.66,1.1
2015-10-21 18:00:00,85.28,86.0,22.05,254.31,63.54,2.98
2015-10-21 21:00:00,27.1,80.65,0.98,147.74,7.69,1.39
2015-10-22 0:00:00,24.32,75.2,8.91,217.67,7.46,1.43
2015-10-22 3:00:00,17.56,68.0,0.41,187.59,7.49,1.46
2015-10-22 6:00:00,9.54,68.0,0.365,212.85,7.48,1.4
2015-10-22 9:00:00,15.76,77.0,0.46,183.11,7.55,1.46
2015-10-22 12:00:00,82.88,87.8,1.2175,124.03,7.81,19.37
2015-10-22 15:00:00,81.87,89.6,12.95,190.99,33.18,6.27
2015-10-22 18:00:00,73.84,84.2,27.62,171.18,77.39,2.0
2015-10-22 21:00:00,71.44,73.4,31.1,348.4,96.73,2.46
2015-10-23 0:00:00,69.27,71.6,26.8,255.69,78.61,1.89
2015-10-23 3:00:00,58.45,65.4,20.84,277.63,56.84,1.51
