,Address,Date,Time,Temperature,Relative Humidity,Cloud Cover,Sea Level Pressure
1389,"Delhi, India",02/27/2015,22:00:00,66.2,42.6,0.0,1013.6513048619317
1390,"Delhi, India",02/27/2015,23:00:00,63.6,57.49,0.0,1014.6
1391,"Delhi, India",02/28/2015,0:00:00,64.4,52.01,0.0,1014.1256524309658
1392,"Delhi, India",02/28/2015,1:00:00,62.6,55.4,27.2,1014.2128262154829
1393,"Delhi, India",02/28/2015,2:00:00,61.4,64.83,36.4,1014.3
1394,"Delhi, India",02/28/2015,3:00:00,60.8,51.48,27.2,1014.2564131077414
1395,"Delhi, India",02/28/2015,4:00:00,60.8,55.14,27.2,1014.1282065538708
1396,"Delhi, India",02/28/2015,5:00:00,57.0,71.53,36.4,1014.0
1397,"Delhi, India",02/28/2015,6:00:00,57.2,54.62,27.2,1014.0641032769354
1398,"Delhi, India",02/28/2015,7:00:00,60.8,55.14,27.2,1014.9320516384677
1399,"Delhi, India",02/28/2015,8:00:00,61.4,60.95,43.6,1015.8
1400,"Delhi, India",02/28/2015,9:00:00,68.0,40.03,27.2,1015.3660258192338
1401,"Delhi, India",02/28/2015,10:00:00,71.9,36.32,39.2,1015.4330129096169
1402,"Delhi, India",02/28/2015,11:00:00,75.8,32.61,51.2,1015.5
1403,"Delhi, India",02/28/2015,12:00:00,78.19999999999999,26.215,25.6,1015.4665064548085
1404,"Delhi, India",02/28/2015,13:00:00,80.6,19.82,0.0,1013.6332532274042
1405,"Delhi, India",02/28/2015,14:00:00,83.5,25.31,68.2,1011.8
1406,"Delhi, India",02/28/2015,15:00:00,82.4,20.07,27.2,1012.7166266137021
1407,"Delhi, India",02/28/2015,16:00:00,80.6,21.28,50.0,1011.9583133068511
1408,"Delhi, India",02/28/2015,17:00:00,78.9,29.72,78.7,1011.2
1409,"Delhi, India",02/28/2015,18:00:00,77.0,25.7,50.0,1011.5791566534256
1410,"Delhi, India",02/28/2015,19:00:00,73.4,31.08,50.0,1011.9895783267127
1411,"Delhi, India",02/28/2015,20:00:00,71.0,52.08,78.7,1012.4
1412,"Delhi, India",02/28/2015,21:00:00,71.6,40.6,50.0,1012.1947891633563
1413,"Delhi, India",02/28/2015,22:00:00,71.6,43.45,50.0,1011.9973945816781
1414,"Delhi, India",02/28/2015,23:00:00,69.3,62.25,78.7,1011.8
1415,"Delhi, India",03/01/2015,0:00:00,68.0,52.54,50.0,1011.898697290839
1416,"Delhi, India",03/01/2015,1:00:00,68.0,52.54,50.0,1011.2493486454196
1417,"Delhi, India",03/01/2015,2:00:00,67.2,64.03,78.7,1010.6
1418,"Delhi, India",03/01/2015,3:00:00,69.8,46.19,50.0,1010.9246743227097
1419,"Delhi, India",03/01/2015,4:00:00,68.0,52.54,88.9,1010.6623371613548
1420,"Delhi, India",03/01/2015,5:00:00,64.5,78.22,96.9,1010.4
1421,"Delhi, India",03/01/2015,6:00:00,60.8,93.79,100.0,1010.5311685806773
1422,"Delhi, India",03/01/2015,7:00:00,60.8,93.79,100.0,1012.0655842903386
1423,"Delhi, India",03/01/2015,8:00:00,60.6,96.87,100.0,1013.6
1424,"Delhi, India",03/01/2015,9:00:00,59.0,100.0,100.0,1012.8327921451694
1425,"Delhi, India",03/01/2015,10:00:00,60.8,93.79,100.0,1012.3163960725847
1426,"Delhi, India",03/01/2015,11:00:00,61.4,100.0,100.0,1011.8
1427,"Delhi, India",03/01/2015,12:00:00,62.6,82.51,100.0,1012.0581980362923
1428,"Delhi, India",03/01/2015,13:00:00,62.6,88.01,100.0,1011.0790990181462
1429,"Delhi, India",03/01/2015,14:00:00,63.4,94.72,100.0,1010.1
1430,"Delhi, India",03/01/2015,15:00:00,66.2,82.75,100.0,1010.5895495090731
1431,"Delhi, India",03/01/2015,16:00:00,66.2,82.75,100.0,1009.7947747545365
1432,"Delhi, India",03/01/2015,17:00:00,64.6,95.58,100.0,1009.0
1433,"Delhi, India",03/01/2015,18:00:00,62.6,100.0,100.0,1009.3973873772683
1434,"Delhi, India",03/01/2015,19:00:00,62.6,100.0,100.0,1010.0986936886341
1435,"Delhi, India",03/01/2015,20:00:00,63.7,96.88,100.0,1010.8
1436,"Delhi, India",03/01/2015,21:00:00,62.6,100.0,100.0,1010.449346844317
1437,"Delhi, India",03/01/2015,22:00:00,62.6,100.0,100.0,1010.9746734221585
1438,"Delhi, India",03/01/2015,23:00:00,63.4,96.43,100.0,1011.5
1439,"Delhi, India",03/02/2015,0:00:00,63.05,98.215,100.0,1011.2373367110793
1440,"Delhi, India",03/02/2015,1:00:00,62.7,100.0,100.0,1010.9186683555397
1441,"Delhi, India",03/02/2015,2:00:00,62.8,98.39,100.0,1010.6
1442,"Delhi, India",03/02/2015,3:00:00,61.849999999999994,99.195,50.0,1010.7593341777699
1443,"Delhi, India",03/02/2015,4:00:00,60.9,100.0,0.0,1010.429667088885
1444,"Delhi, India",03/02/2015,5:00:00,61.6,98.64,87.6,1010.1
1445,"Delhi, India",03/02/2015,6:00:00,59.0,100.0,56.1,1010.2648335444426
1446,"Delhi, India",03/02/2015,7:00:00,59.0,100.0,56.1,1011.7824167722213
1447,"Delhi, India",03/02/2015,8:00:00,60.6,100.0,87.6,1013.3
1448,"Delhi, India",03/02/2015,9:00:00,60.8,100.0,100.0,1012.5412083861106
1449,"Delhi, India",03/02/2015,10:00:00,62.6,100.0,100.0,1012.8706041930553
1450,"Delhi, India",03/02/2015,11:00:00,64.8,93.9,100.0,1013.2
1451,"Delhi, India",03/02/2015,12:00:00,66.2,82.75,100.0,1013.0353020965276
1452,"Delhi, India",03/02/2015,13:00:00,68.65,77.525,78.6,1012.0176510482638
1453,"Delhi, India",03/02/2015,14:00:00,71.1,72.3,57.2,1011.0
1454,"Delhi, India",03/02/2015,15:00:00,71.6,60.47,50.0,1011.5088255241319
1455,"Delhi, India",03/02/2015,16:00:00,71.6,56.66,88.9,1010.9044127620659
1456,"Delhi, India",03/02/2015,17:00:00,68.3,81.33,90.0,1010.3
1457,"Delhi, India",03/02/2015,18:00:00,60.8,82.39,49.4,1010.6022063810329
1458,"Delhi, India",03/02/2015,19:00:00,60.8,87.93,49.4,1012.2011031905165
1459,"Delhi, India",03/02/2015,20:00:00,61.8,91.74,71.5,1013.8
1460,"Delhi, India",03/02/2015,21:00:00,62.6,82.51,50.0,1013.0005515952582
1461,"Delhi, India",03/02/2015,22:00:00,60.8,82.39,50.0,1013.950275797629
1462,"Delhi, India",03/02/2015,23:00:00,59.8,92.93,78.7,1014.9
1463,"Delhi, India",03/03/2015,0:00:00,59.0,82.26,50.0,1014.4251378988145
1464,"Delhi, India",03/03/2015,1:00:00,59.0,82.26,50.0,1014.1625689494072
1465,"Delhi, India",03/03/2015,2:00:00,58.0,95.07,78.7,1013.9
1466,"Delhi, India",03/03/2015,3:00:00,57.2,87.75,50.0,1014.0312844747036
1467,"Delhi, India",03/03/2015,4:00:00,57.1,82.13,50.0,1013.6656422373518
1468,"Delhi, India",03/03/2015,5:00:00,56.7,96.53,58.2,1013.3
1469,"Delhi, India",03/03/2015,6:00:00,57.2,87.75,28.1,1013.4828211186759
1470,"Delhi, India",03/03/2015,7:00:00,55.4,93.65,28.1,1014.691410559338
1471,"Delhi, India",03/03/2015,8:00:00,58.0,96.41,7.9,1015.9
1472,"Delhi, India",03/03/2015,9:00:00,59.4,89.4,28.65,1015.2957052796689
1473,"Delhi, India",03/03/2015,10:00:00,60.8,82.39,49.4,1015.7478526398345
1474,"Delhi, India",03/03/2015,11:00:00,62.4,84.8,85.7,1016.2
1475,"Delhi, India",03/03/2015,12:00:00,64.4,82.63,88.9,1015.9739263199173
1476,"Delhi, India",03/03/2015,13:00:00,66.85,73.43,85.7,1014.5869631599587
1477,"Delhi, India",03/03/2015,14:00:00,69.3,64.23,82.5,1013.2
1478,"Delhi, India",03/03/2015,15:00:00,69.8,60.23,50.0,1013.8934815799794
1479,"Delhi, India",03/03/2015,16:00:00,69.8,56.41,27.2,1012.9467407899897
1480,"Delhi, India",03/03/2015,17:00:00,68.8,61.81,36.4,1012.0
1481,"Delhi, India",03/03/2015,18:00:00,66.2,68.18,27.2,1012.4733703949948
1482,"Delhi, India",03/03/2015,19:00:00,64.4,67.97,27.2,1012.5366851974975
1483,"Delhi, India",03/03/2015,20:00:00,60.9,85.12,0.0,1012.6
1484,"Delhi, India",03/03/2015,21:00:00,60.9,67.57,0.0,1012.5683425987488
1485,"Delhi, India",03/03/2015,22:00:00,60.8,72.22,0.0,1013.3841712993744
1486,"Delhi, India",03/03/2015,23:00:00,57.1,89.93,0.0,1014.2
1487,"Delhi, India",03/04/2015,0:00:00,59.0,82.26,0.0,1013.7920856496872
1488,"Delhi, India",03/04/2015,1:00:00,57.2,82.13,0.0,1013.1960428248436
1489,"Delhi, India",03/04/2015,2:00:00,56.0,92.85,0.0,1012.6
1490,"Delhi, India",03/04/2015,3:00:00,55.4,93.65,0.0,1012.8980214124218
1491,"Delhi, India",03/04/2015,4:00:00,54.4,95.655,0.0,1012.7490107062109
1492,"Delhi, India",03/04/2015,5:00:00,53.4,97.66,0.0,1012.6
1493,"Delhi, India",03/04/2015,6:00:00,51.8,100.0,0.0,1012.6745053531055
1494,"Delhi, India",03/04/2015,7:00:00,51.8,100.0,56.1,1013.7372526765528
1495,"Delhi, India",03/04/2015,8:00:00,54.2,97.67,15.8,1014.8
1496,"Delhi, India",03/04/2015,9:00:00,55.4,87.66,0.0,1014.2686263382764
1497,"Delhi, India",03/04/2015,10:00:00,59.0,82.26,0.0,1014.7843131691382
1498,"Delhi, India",03/04/2015,11:00:00,68.3,60.83,0.0,1015.3
1499,"Delhi, India",03/04/2015,12:00:00,69.8,52.8,0.0,1015.042156584569
1500,"Delhi, India",03/04/2015,13:00:00,71.6,46.46,27.2,1013.5210782922845
1501,"Delhi, India",03/04/2015,14:00:00,73.5,38.98,29.2,1012.0
1502,"Delhi, India",03/04/2015,15:00:00,73.4,38.21,27.2,1012.7605391461423
1503,"Delhi, India",03/04/2015,16:00:00,72.35,43.0,28.2,1012.3802695730711
1504,"Delhi, India",03/04/2015,17:00:00,71.3,47.79,29.2,1012.0
1505,"Delhi, India",03/04/2015,18:00:00,68.0,49.13,27.2,1012.1901347865355
1506,"Delhi, India",03/04/2015,19:00:00,64.4,59.52,27.2,1013.2950673932678
1507,"Delhi, India",03/04/2015,20:00:00,63.2,71.05,0.0,1014.4
1508,"Delhi, India",03/04/2015,21:00:00,62.6,63.4,0.0,1013.847533696634
1509,"Delhi, India",03/04/2015,22:00:00,62.6,67.77,0.0,1014.773766848317
1510,"Delhi, India",03/04/2015,23:00:00,57.5,88.92,0.0,1015.7
1511,"Delhi, India",03/05/2015,0:00:00,59.0,72.03,0.0,1015.2368834241586
1512,"Delhi, India",03/05/2015,1:00:00,57.3,81.995,0.0,1015.1684417120794
1513,"Delhi, India",03/05/2015,2:00:00,55.6,91.96,0.0,1015.1
1514,"Delhi, India",03/05/2015,3:00:00,55.4,82.01,0.0,1015.1342208560397
1515,"Delhi, India",03/05/2015,4:00:00,55.4,87.66,0.0,1015.3171104280199
1516,"Delhi, India",03/05/2015,5:00:00,52.5,93.13,0.0,1015.5
1517,"Delhi, India",03/05/2015,6:00:00,53.6,93.6,0.0,1015.40855521401
1518,"Delhi, India",03/05/2015,7:00:00,55.55,90.71,0.0,1016.154277607005
1519,"Delhi, India",03/05/2015,8:00:00,57.5,87.82,0.0,1016.9
1520,"Delhi, India",03/05/2015,9:00:00,62.6,67.77,0.0,1016.5271388035026
1521,"Delhi, India",03/05/2015,10:00:00,67.9,53.65,0.0,1016.8135694017512
1522,"Delhi, India",03/05/2015,11:00:00,73.2,39.53,0.0,1017.1
1523,"Delhi, India",03/05/2015,12:00:00,73.4,35.69,0.0,1016.9567847008757
1524,"Delhi, India",03/05/2015,13:00:00,75.2,35.97,0.0,1015.3283923504379
1525,"Delhi, India",03/05/2015,14:00:00,78.5,37.58,0.0,1013.7
1526,"Delhi, India",03/05/2015,15:00:00,77.0,31.65,0.0,1014.514196175219
1527,"Delhi, India",03/05/2015,16:00:00,77.0,33.88,0.0,1014.1570980876095
1528,"Delhi, India",03/05/2015,17:00:00,76.9,40.67,0.0,1013.8
1529,"Delhi, India",03/05/2015,18:00:00,73.4,40.88,0.0,1013.9785490438047
1530,"Delhi, India",03/05/2015,19:00:00,69.85,58.2,0.0,1014.8392745219023
1531,"Delhi, India",03/05/2015,20:00:00,66.3,75.52,0.0,1015.7
1532,"Delhi, India",03/05/2015,21:00:00,64.4,72.58,0.0,1015.2696372609512
1533,"Delhi, India",03/05/2015,22:00:00,64.4,72.58,0.0,1015.7848186304756
1534,"Delhi, India",03/05/2015,23:00:00,61.4,89.19,0.0,1016.3
1535,"Delhi, India",03/06/2015,0:00:00,60.8,82.39,0.0,1016.0424093152378
1536,"Delhi, India",03/06/2015,1:00:00,60.8,87.93,0.0,1015.8712046576189
1537,"Delhi, India",03/06/2015,2:00:00,60.2,89.05,30.0,1015.7
1538,"Delhi, India",03/06/2015,3:00:00,60.5,88.49000000000001,15.0,1015.7856023288095
1539,"Delhi, India",03/06/2015,4:00:00,60.1,85.79,43.65,1016.2428011644048
1540,"Delhi, India",03/06/2015,5:00:00,59.7,83.09,72.3,1016.7
1541,"Delhi, India",03/06/2015,6:00:00,60.8,77.15,88.9,1016.4714005822025
1542,"Delhi, India",03/06/2015,7:00:00,60.8,77.15,50.0,1017.2857002911012
1543,"Delhi, India",03/06/2015,8:00:00,62.8,79.5,71.5,1018.1
1544,"Delhi, India",03/06/2015,9:00:00,66.2,68.18,50.0,1017.6928501455507
1545,"Delhi, India",03/06/2015,10:00:00,71.6,46.46,50.0,1017.7964250727753
1546,"Delhi, India",03/06/2015,11:00:00,77.2,38.09,29.2,1017.9
1547,"Delhi, India",03/06/2015,12:00:00,77.0,33.88,27.2,1017.8482125363876
1548,"Delhi, India",03/06/2015,13:00:00,77.0,33.88,27.2,1016.5741062681938
1549,"Delhi, India",03/06/2015,14:00:00,80.3,39.3,0.0,1015.3
1550,"Delhi, India",03/06/2015,15:00:00,80.6,30.1,0.0,1015.9370531340969
1551,"Delhi, India",03/06/2015,16:00:00,80.6,30.1,0.0,1015.4685265670485
1552,"Delhi, India",03/06/2015,17:00:00,75.9,48.77,0.0,1015.0
1553,"Delhi, India",03/06/2015,18:00:00,73.4,43.73,0.0,1015.2342632835242
1554,"Delhi, India",03/06/2015,19:00:00,71.0,58.06,0.0,1015.6671316417621
1555,"Delhi, India",03/06/2015,20:00:00,68.6,72.39,0.0,1016.1
1556,"Delhi, India",03/06/2015,21:00:00,69.8,60.23,0.0,1015.8835658208811
1557,"Delhi, India",03/06/2015,22:00:00,68.0,60.0,0.0,1016.1917829104406
1558,"Delhi, India",03/06/2015,23:00:00,64.1,79.33,0.0,1016.5
1559,"Delhi, India",03/07/2015,0:00:00,66.2,63.85,0.0,1016.3458914552202
1560,"Delhi, India",03/07/2015,1:00:00,64.4,67.97,0.0,1016.0229457276101
1561,"Delhi, India",03/07/2015,2:00:00,60.2,88.78,0.0,1015.7
1562,"Delhi, India",03/07/2015,3:00:00,62.6,77.31,0.0,1015.8614728638051
1563,"Delhi, India",03/07/2015,4:00:00,60.8,82.39,0.0,1015.1807364319026
1564,"Delhi, India",03/07/2015,5:00:00,57.5,93.3,0.0,1014.5
1565,"Delhi, India",03/07/2015,6:00:00,57.35,87.715,0.0,1014.8403682159512
1566,"Delhi, India",03/07/2015,7:00:00,57.2,82.13,0.0,1014.6701841079756
1567,"Delhi, India",03/07/2015,8:00:00,60.6,86.75,0.0,1014.7552761619634
1568,"Delhi, India",03/07/2015,9:00:00,66.2,63.85,0.0,1014.7127301349694
1569,"Delhi, India",03/07/2015,10:00:00,71.65,57.33,25.0,1014.7563650674847
1570,"Delhi, India",03/07/2015,11:00:00,77.1,50.81,50.0,1014.8
1571,"Delhi, India",03/07/2015,12:00:00,78.8,41.73,50.0,1014.7781825337423
1572,"Delhi, India",03/07/2015,13:00:00,78.8,36.54,88.9,1013.2890912668711
1573,"Delhi, India",03/07/2015,14:00:00,79.2,45.91,82.5,1011.8
1574,"Delhi, India",03/07/2015,15:00:00,77.0,50.46,88.9,1012.5445456334355
1575,"Delhi, India",03/07/2015,16:00:00,78.1,48.185,85.7,1012.1722728167177
1576,"Delhi, India",03/07/2015,17:00:00,72.15,62.8975,87.30000000000001,1012.3584092250767
1577,"Delhi, India",03/07/2015,18:00:00,66.2,77.61,88.9,1012.2653410208973
1578,"Delhi, India",03/07/2015,19:00:00,64.6,86.38,73.05000000000001,1013.1826705104486
1579,"Delhi, India",03/07/2015,20:00:00,63.0,95.15,57.2,1014.1
1580,"Delhi, India",03/07/2015,21:00:00,62.6,93.84,50.0,1013.6413352552242
1581,"Delhi, India",03/07/2015,22:00:00,62.6,93.84,50.0,1014.1706676276121
1582,"Delhi, India",03/07/2015,23:00:00,61.2,100.0,71.5,1014.7
1583,"Delhi, India",03/08/2015,0:00:00,60.8,77.15,50.0,1014.4353338138061
1584,"Delhi, India",03/08/2015,1:00:00,59.95,85.915,53.6,1014.2176669069031
1585,"Delhi, India",03/08/2015,2:00:00,59.1,94.68,57.2,1014.0
1586,"Delhi, India",03/08/2015,3:00:00,59.0,82.26,50.0,1014.1088334534516
1587,"Delhi, India",03/08/2015,4:00:00,59.0,82.26,50.0,1013.8544167267257
1588,"Delhi, India",03/08/2015,5:00:00,59.1,97.46,80.0,1013.6
1589,"Delhi, India",03/08/2015,6:00:00,59.0,100.0,100.0,1013.7272083633629
1590,"Delhi, India",03/08/2015,7:00:00,59.0,100.0,28.1,1014.9636041816815
1591,"Delhi, India",03/08/2015,8:00:00,62.1,91.33,36.4,1016.2
1592,"Delhi, India",03/08/2015,9:00:00,64.4,77.46,49.4,1015.5818020908407
1593,"Delhi, India",03/08/2015,10:00:00,66.2,77.61,88.9,1016.5909010454204
1594,"Delhi, India",03/08/2015,11:00:00,69.9,70.81,89.7,1017.6
1595,"Delhi, India",03/08/2015,12:00:00,71.6,68.77,88.9,1017.0954505227103
1596,"Delhi, India",03/08/2015,13:00:00,73.4,53.32,50.0,1015.6977252613551
1597,"Delhi, India",03/08/2015,14:00:00,76.0,55.5,50.0,1014.3
1598,"Delhi, India",03/08/2015,15:00:00,75.2,47.01,50.0,1014.9988626306775
1599,"Delhi, India",03/08/2015,16:00:00,75.2,44.0,50.0,1014.2494313153388
1600,"Delhi, India",03/08/2015,17:00:00,73.2,61.02,89.7,1013.5
1601,"Delhi, India",03/08/2015,18:00:00,69.8,60.23,88.9,1013.8747156576694
1602,"Delhi, India",03/08/2015,19:00:00,68.0,64.07,88.9,1013.9373578288347
1603,"Delhi, India",03/08/2015,20:00:00,69.1,71.43,96.9,1014.0
1604,"Delhi, India",03/08/2015,21:00:00,66.2,68.18,88.9,1013.9686789144173
1605,"Delhi, India",03/08/2015,22:00:00,64.4,77.46,88.9,1014.4843394572086
1606,"Delhi, India",03/08/2015,23:00:00,64.8,86.18,89.7,1015.0
1607,"Delhi, India",03/09/2015,0:00:00,64.6,81.82,89.30000000000001,1014.7421697286043
1608,"Delhi, India",03/09/2015,1:00:00,62.65,82.685,89.5,1016.1710848643022
1609,"Delhi, India",03/09/2015,2:00:00,60.7,83.55,89.7,1017.6
1610,"Delhi, India",03/09/2015,3:00:00,59.0,82.26,88.9,1016.8855424321512
1611,"Delhi, India",03/09/2015,4:00:00,59.0,82.26,88.9,1017.9427712160756
1612,"Delhi, India",03/09/2015,5:00:00,57.6,82.53,89.7,1019.0
1613,"Delhi, India",03/09/2015,6:00:00,57.2,87.75,88.9,1018.4713856080377
1614,"Delhi, India",03/09/2015,7:00:00,57.2,87.75,88.9,1019.9356928040188
1615,"Delhi, India",03/09/2015,8:00:00,60.1,68.11,14.1,1021.4
1616,"Delhi, India",03/09/2015,9:00:00,62.6,51.75,50.0,1020.6678464020094
1617,"Delhi, India",03/09/2015,10:00:00,66.2,39.74,27.2,1021.5339232010047
1618,"Delhi, India",03/09/2015,11:00:00,70.6,39.3,7.7,1022.4
1619,"Delhi, India",03/09/2015,12:00:00,71.6,33.03,27.2,1021.9669616005024
1620,"Delhi, India",03/09/2015,13:00:00,71.6,33.03,27.2,1021.1334808002512
1621,"Delhi, India",03/09/2015,14:00:00,73.7,33.72,0.0,1020.3
1622,"Delhi, India",03/09/2015,15:00:00,73.4,28.98,0.0,1020.7167404001256
1623,"Delhi, India",03/09/2015,16:00:00,71.6,28.7,0.0,1020.2083702000627
1624,"Delhi, India",03/09/2015,17:00:00,71.2,40.99,0.0,1019.7
1625,"Delhi, India",03/09/2015,18:00:00,68.0,37.35,0.0,1019.9541851000314
1626,"Delhi, India",03/09/2015,19:00:00,66.2,42.6,0.0,1020.9770925500156
1627,"Delhi, India",03/09/2015,20:00:00,64.0,62.11,0.0,1022.0
1628,"Delhi, India",03/09/2015,21:00:00,60.8,59.04,0.0,1021.4885462750078
1629,"Delhi, India",03/09/2015,22:00:00,60.8,59.04,0.0,1021.8442731375039
1630,"Delhi, India",03/09/2015,23:00:00,59.6,74.82,0.0,1022.2
1631,"Delhi, India",03/10/2015,0:00:00,59.0,58.79,0.0,1022.022136568752
1632,"Delhi, India",03/10/2015,1:00:00,57.6,70.08,0.0,1021.9110682843759
1633,"Delhi, India",03/10/2015,2:00:00,56.2,81.37,0.0,1021.8
1634,"Delhi, India",03/10/2015,3:00:00,51.8,76.36,0.0,1021.8555341421879
1635,"Delhi, India",03/10/2015,4:00:00,51.95,82.38,0.0,1021.077767071094
1636,"Delhi, India",03/10/2015,5:00:00,52.1,88.4,0.0,1020.3
1637,"Delhi, India",03/10/2015,6:00:00,48.2,81.49,0.0,1020.6888835355469
1638,"Delhi, India",03/10/2015,7:00:00,48.2,81.49,0.0,1021.2444417677734
1639,"Delhi, India",03/10/2015,8:00:00,53.9,79.95,36.4,1021.8
1640,"Delhi, India",03/10/2015,9:00:00,55.4,76.68,27.2,1021.5222208838867
1641,"Delhi, India",03/10/2015,10:00:00,60.8,59.04,27.2,1021.2111104419433
1642,"Delhi, India",03/10/2015,11:00:00,67.2,52.96,0.0,1020.9
1643,"Delhi, India",03/10/2015,12:00:00,66.2,39.74,0.0,1021.0555552209717
1644,"Delhi, India",03/10/2015,13:00:00,70.2,42.58,0.0,1019.8277776104858
1645,"Delhi, India",03/10/2015,14:00:00,74.2,45.42,0.0,1018.6
1646,"Delhi, India",03/10/2015,15:00:00,75.2,41.17,0.0,1019.213888805243
1647,"Delhi, India",03/10/2015,16:00:00,75.2,38.49,0.0,1018.1569444026215
1648,"Delhi, India",03/10/2015,17:00:00,74.2,51.77,0.0,1017.1
1649,"Delhi, India",03/10/2015,18:00:00,69.8,49.4,0.0,1017.6284722013108
1650,"Delhi, India",03/10/2015,19:00:00,67.19999999999999,64.945,0.0,1017.9142361006554
1651,"Delhi, India",03/10/2015,20:00:00,64.6,80.49,0.0,1018.2
1652,"Delhi, India",03/10/2015,21:00:00,62.6,67.77,0.0,1018.0571180503277
1653,"Delhi, India",03/10/2015,22:00:00,62.6,63.4,0.0,1018.5785590251639
1654,"Delhi, India",03/10/2015,23:00:00,62.1,77.35,0.0,1019.1
1655,"Delhi, India",03/11/2015,0:00:00,60.8,67.56,0.0,1018.8392795125819
1656,"Delhi, India",03/11/2015,1:00:00,59.0,72.03,0.0,1017.919639756291
1657,"Delhi, India",03/11/2015,2:00:00,58.2,85.03,0.0,1017.0
1658,"Delhi, India",03/11/2015,3:00:00,55.3,87.65,0.0,1017.4598198781455
1659,"Delhi, India",03/11/2015,4:00:00,55.3,82.0,0.0,1017.2799099390727
1660,"Delhi, India",03/11/2015,5:00:00,54.8,91.91,0.0,1017.1
1661,"Delhi, India",03/11/2015,6:00:00,53.5,87.56,0.0,1017.1899549695363
1662,"Delhi, India",03/11/2015,7:00:00,53.5,81.87,25.0,1018.2949774847682
1663,"Delhi, India",03/11/2015,8:00:00,58.7,80.74,50.0,1019.4
1664,"Delhi, India",03/11/2015,9:00:00,62.6,63.4,0.0,1018.847488742384
1665,"Delhi, India",03/11/2015,10:00:00,68.0,52.54,0.0,1019.273744371192
1666,"Delhi, India",03/11/2015,11:00:00,73.1,47.59,50.7,1019.7
1667,"Delhi, India",03/11/2015,12:00:00,75.2,38.49,50.0,1019.486872185596
1668,"Delhi, India",03/11/2015,13:00:00,75.2,38.49,50.0,1018.493436092798
1669,"Delhi, India",03/11/2015,14:00:00,77.6,58.58,60.0,1017.5
1670,"Delhi, India",03/11/2015,15:00:00,77.1,36.27,30.0,1017.996718046399
1671,"Delhi, India",03/11/2015,16:00:00,77.0,38.78,27.2,1017.2483590231996
1672,"Delhi, India",03/11/2015,17:00:00,75.3,48.21,71.5,1016.5
1673,"Delhi, India",03/11/2015,18:00:00,71.6,43.45,50.0,1016.8741795115998
1674,"Delhi, India",03/11/2015,19:00:00,68.4,58.445,32.05,1017.4370897557999
1675,"Delhi, India",03/11/2015,20:00:00,65.2,73.44,14.1,1018.0
1676,"Delhi, India",03/11/2015,21:00:00,66.2,59.76,50.0,1017.7185448779
1677,"Delhi, India",03/11/2015,22:00:00,60.8,77.15,27.2,1018.30927243895
1678,"Delhi, India",03/11/2015,23:00:00,58.4,93.12,0.0,1018.9
1679,"Delhi, India",03/12/2015,0:00:00,59.0,82.26,27.2,1018.604636219475
1680,"Delhi, India",03/12/2015,1:00:00,59.0,77.0,27.2,1018.2523181097374
1681,"Delhi, India",03/12/2015,2:00:00,56.1,91.98,43.6,1017.9
1682,"Delhi, India",03/12/2015,3:00:00,57.2,82.13,27.2,1018.0761590548686
1683,"Delhi, India",03/12/2015,4:00:00,55.4,87.66,27.2,1017.8880795274343
1684,"Delhi, India",03/12/2015,5:00:00,56.8,88.14,50.7,1017.7
1685,"Delhi, India",03/12/2015,6:00:00,55.4,87.66,50.0,1017.7940397637171
1686,"Delhi, India",03/12/2015,7:00:00,57.2,82.13,50.0,1018.7470198818586
1687,"Delhi, India",03/12/2015,8:00:00,60.9,79.8,50.0,1019.7
1688,"Delhi, India",03/12/2015,9:00:00,59.05,80.965,50.0,1019.2235099409293
1689,"Delhi, India",03/12/2015,10:00:00,67.625,64.6075,50.0,1019.2617549704646
1690,"Delhi, India",03/12/2015,11:00:00,76.2,48.25,50.0,1019.3
1691,"Delhi, India",03/12/2015,12:00:00,77.5,43.655,50.0,1019.2808774852323
1692,"Delhi, India",03/12/2015,13:00:00,78.8,39.06,50.0,1017.8904387426162
1693,"Delhi, India",03/12/2015,14:00:00,82.0,35.0,57.2,1016.5
1694,"Delhi, India",03/12/2015,15:00:00,80.6,32.21,50.0,1017.1952193713081
1695,"Delhi, India",03/12/2015,16:00:00,80.6,30.1,50.0,1016.197609685654
1696,"Delhi, India",03/12/2015,17:00:00,79.8,42.91,50.0,1015.2
1697,"Delhi, India",03/12/2015,18:00:00,77.0,41.45,50.0,1015.698804842827
1698,"Delhi, India",03/12/2015,19:00:00,75.2,47.01,50.0,1015.9494024214135
1699,"Delhi, India",03/12/2015,20:00:00,68.7,70.13,51.2,1016.2
1700,"Delhi, India",03/12/2015,21:00:00,69.8,60.23,0.0,1016.0747012107067
1701,"Delhi, India",03/12/2015,22:00:00,69.8,60.23,0.0,1016.0373506053534
1702,"Delhi, India",03/12/2015,23:00:00,64.5,85.88,60.0,1016.0
1703,"Delhi, India",03/13/2015,0:00:00,66.2,68.18,0.0,1016.0186753026767
1704,"Delhi, India",03/13/2015,1:00:00,64.3,77.515,25.6,1015.7593376513383
1705,"Delhi, India",03/13/2015,2:00:00,62.4,86.85,51.2,1015.5
1706,"Delhi, India",03/13/2015,3:00:00,60.8,82.39,0.0,1015.6296688256691
1707,"Delhi, India",03/13/2015,4:00:00,60.8,82.39,0.0,1015.1648344128346
