,index,City,Date,Time,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,O3P24,Datetime,Temperature
0,1415,Delhi,2015-03-01,0:00:00,126.92,324.37,11.29,16.39,32.72,19.32,12.68,7.83,43.36,3.2,11.4,22.52,22.3,2015-03-01 0:00:00,68.0
1,1416,Delhi,2015-03-01,1:00:00,118.55,261.18,16.74,23.74,38.39,16.22,16.08,14.17,34.65,4.45,16.8,2.27,23.39,2015-03-01 1:00:00,68.0
2,1417,Delhi,2015-03-01,2:00:00,153.2,241.59,16.16,32.74,37.44,20.5,18.55,19.0,32.16,3.69,12.06,3.5,23.82,2015-03-01 2:00:00,67.2
3,1418,Delhi,2015-03-01,3:00:00,105.68,197.98,18.25,37.09,39.55,31.88,14.52,21.5,25.88,4.18,12.36,4.31,23.95,2015-03-01 3:00:00,69.8
4,1419,Delhi,2015-03-01,4:00:00,127.93,133.55,7.66,37.54,21.7,5.25,13.35,32.33,24.1,2.15,6.27,1.39,23.95,2015-03-01 4:00:00,68.0
5,1420,Delhi,2015-03-01,5:00:00,117.08,117.3,6.2,39.87,13.89,7.38,16.87,34.17,23.46,0.67,2.4,0.18,25.2,2015-03-01 5:00:00,64.5
6,1421,Delhi,2015-03-01,6:00:00,100.5,191.55,6.69,31.73,15.11,13.83,8.23,20.0,24.26,0.74,2.73,22.28,25.26,2015-03-01 6:00:00,60.8
7,1422,Delhi,2015-03-01,7:00:00,69.91,88.29,7.82,33.15,15.44,13.5,12.2,16.83,17.25,0.55,1.87,0.0,25.85,2015-03-01 7:00:00,60.8
8,1423,Delhi,2015-03-01,8:00:00,111.61,232.49,5.66,32.79,13.68,8.37,13.33,15.17,17.56,0.7,1.93,0.65,23.69,2015-03-01 8:00:00,60.6
9,1424,Delhi,2015-03-01,9:00:00,86.61,93.98,6.19,33.93,14.76,10.81,11.7,28.17,17.22,0.82,2.38,0.0,20.38,2015-03-01 9:00:00,59.0
10,1425,Delhi,2015-03-01,10:00:00,30.0,30.0,6.23,21.51,16.17,8.81,4.88,13.75,20.06,1.06,3.47,1.43,19.31,2015-03-01 10:00:00,60.8
11,1426,Delhi,2015-03-01,11:00:00,45.81,56.47,7.45,10.88,17.6,9.77,5.81,10.25,22.12,1.15,3.59,0.02,19.94,2015-03-01 11:00:00,61.4
12,1427,Delhi,2015-03-01,12:00:00,43.65,38.04,8.64,12.01,20.23,15.9,5.37,6.67,21.15,1.27,4.53,0.04,19.69,2015-03-01 12:00:00,62.6
13,1428,Delhi,2015-03-01,13:00:00,57.91,66.53,8.7,11.68,17.6,12.96,7.68,4.17,19.65,0.79,3.05,0.0,21.38,2015-03-01 13:00:00,62.6
14,1429,Delhi,2015-03-01,14:00:00,37.5,30.0,6.42,11.4,14.14,7.01,12.05,2.33,20.12,0.59,2.92,0.32,22.62,2015-03-01 14:00:00,63.4
15,1430,Delhi,2015-03-01,15:00:00,63.0,30.0,6.03,15.97,12.67,5.88,16.99,1.83,20.87,0.68,2.01,0.7,20.25,2015-03-01 15:00:00,66.2
16,1431,Delhi,2015-03-01,16:00:00,37.5,30.0,7.27,14.48,16.31,13.96,12.8,1.83,19.31,0.91,3.37,0.75,20.69,2015-03-01 16:00:00,66.2
17,1432,Delhi,2015-03-01,17:00:00,39.75,30.0,7.82,15.35,16.9,10.78,9.7,2.67,18.98,0.93,2.92,0.09,22.31,2015-03-01 17:00:00,64.6
18,1433,Delhi,2015-03-01,18:00:00,47.75,30.0,7.02,18.04,15.93,8.78,8.17,3.0,18.1,0.82,2.89,1.05,17.57,2015-03-01 18:00:00,62.6
19,1434,Delhi,2015-03-01,19:00:00,48.75,30.0,6.9,14.16,16.27,10.84,9.67,2.83,19.66,0.83,3.05,0.05,17.74,2015-03-01 19:00:00,62.6
20,1435,Delhi,2015-03-01,20:00:00,39.25,30.0,6.87,11.87,16.49,11.6,14.46,1.5,20.13,0.88,2.66,0.0,21.07,2015-03-01 20:00:00,63.7
21,1436,Delhi,2015-03-01,21:00:00,30.0,30.0,7.51,10.2,16.67,12.56,6.92,0.75,19.85,0.85,2.77,0.84,23.42,2015-03-01 21:00:00,62.6
22,1437,Delhi,2015-03-01,22:00:00,42.0,30.0,7.03,13.65,14.88,10.03,15.71,2.17,19.53,0.61,2.07,0.0,23.95,2015-03-01 22:00:00,62.6
23,1438,Delhi,2015-03-01,23:00:00,43.0,30.0,7.22,13.79,14.54,12.56,11.18,0.83,20.91,0.57,1.7,0.09,22.29,2015-03-01 23:00:00,63.4
24,1439,Delhi,2015-03-02,0:00:00,40.5,30.0,6.67,13.22,13.82,9.55,11.48,1.33,22.3,0.51,1.57,1.0,21.53,2015-03-02 0:00:00,63.05
25,1440,Delhi,2015-03-02,1:00:00,40.0,30.0,7.16,13.92,14.01,10.79,10.57,2.5,23.39,0.52,1.4,0.0,19.55,2015-03-02 1:00:00,62.7
26,1441,Delhi,2015-03-02,2:00:00,42.0,30.0,7.98,12.47,12.84,5.22,8.39,3.33,23.82,0.41,1.17,0.0,18.97,2015-03-02 2:00:00,62.8
27,1442,Delhi,2015-03-02,3:00:00,42.5,30.0,8.27,11.14,12.97,5.43,8.51,3.5,23.95,0.35,0.99,0.0,20.35,2015-03-02 3:00:00,61.85
28,1443,Delhi,2015-03-02,4:00:00,40.0,30.0,8.15,10.1,13.65,9.16,7.02,3.17,23.95,0.39,1.25,0.0,20.46,2015-03-02 4:00:00,60.9
29,1444,Delhi,2015-03-02,5:00:00,43.75,30.0,6.87,10.31,13.2,11.23,7.8,3.33,25.2,0.36,1.08,0.04,22.5,2015-03-02 5:00:00,61.6
30,1445,Delhi,2015-03-02,6:00:00,63.52,100.4,8.47,9.58,14.15,10.16,8.41,3.83,25.26,0.41,1.32,0.0,21.48,2015-03-02 6:00:00,59.0
31,1446,Delhi,2015-03-02,7:00:00,95.16,198.84,9.65,8.56,14.69,8.22,8.69,3.83,25.85,0.45,1.04,0.14,20.33,2015-03-02 7:00:00,59.0
32,1447,Delhi,2015-03-02,8:00:00,31.85,18.65,9.1,7.85,16.19,9.86,11.81,3.67,23.69,0.62,1.91,0.07,19.35,2015-03-02 8:00:00,60.6
33,1448,Delhi,2015-03-02,9:00:00,38.52,35.92,10.5,7.68,18.87,14.91,8.84,4.17,20.38,0.86,2.79,0.23,17.1,2015-03-02 9:00:00,60.8
34,1449,Delhi,2015-03-02,10:00:00,37.1,25.3,13.32,8.02,22.0,26.57,8.06,4.0,19.31,1.03,3.59,0.79,18.47,2015-03-02 10:00:00,62.6
35,1450,Delhi,2015-03-02,11:00:00,49.12,62.23,14.81,8.14,22.9,27.74,8.1,4.0,19.94,1.15,4.28,1.37,17.63,2015-03-02 11:00:00,64.8
36,1451,Delhi,2015-03-02,12:00:00,87.9,63.91,15.72,15.89,27.91,33.26,10.09,3.67,19.69,1.09,4.07,0.75,17.28,2015-03-02 12:00:00,66.2
37,1452,Delhi,2015-03-02,13:00:00,45.94,52.4,14.99,11.44,24.35,32.43,10.09,3.67,21.38,0.92,3.19,0.41,18.38,2015-03-02 13:00:00,68.65
38,1453,Delhi,2015-03-02,14:00:00,38.29,29.3,14.79,15.48,24.18,30.75,17.24,3.83,22.62,0.72,2.6,0.14,20.12,2015-03-02 14:00:00,71.1
39,1454,Delhi,2015-03-02,15:00:00,60.55,92.94,11.78,16.81,20.2,20.32,12.89,3.83,20.25,0.62,2.06,0.65,13.0,2015-03-02 15:00:00,71.6
40,1455,Delhi,2015-03-02,16:00:00,66.2,70.01,11.66,18.14,20.94,26.72,12.65,3.33,20.69,0.56,4.81,0.51,22.17,2015-03-02 16:00:00,71.6
41,1456,Delhi,2015-03-02,17:00:00,66.82,70.43,11.2,17.64,22.75,25.08,8.96,3.33,22.31,0.91,4.83,0.21,21.81,2015-03-02 17:00:00,68.3
42,1457,Delhi,2015-03-02,18:00:00,64.44,75.82,10.58,18.95,23.63,24.86,7.19,2.67,17.57,1.12,4.73,0.0,21.92,2015-03-02 18:00:00,60.8
43,1458,Delhi,2015-03-02,19:00:00,63.73,69.28,12.61,19.06,26.52,18.02,8.29,2.33,17.74,1.51,7.09,2.81,21.96,2015-03-02 19:00:00,60.8
44,1459,Delhi,2015-03-02,20:00:00,70.22,77.63,19.57,18.43,35.87,23.06,11.23,2.17,21.07,2.65,11.28,4.0,26.65,2015-03-02 20:00:00,61.8
45,1460,Delhi,2015-03-02,21:00:00,50.46,68.35,11.18,15.14,26.5,25.09,14.19,2.0,23.42,1.59,6.11,0.88,24.95,2015-03-02 21:00:00,62.6
46,1461,Delhi,2015-03-02,22:00:00,54.89,68.96,9.21,15.35,23.32,21.94,14.26,2.83,23.95,1.36,4.46,1.64,28.8,2015-03-02 22:00:00,60.8
47,1462,Delhi,2015-03-02,23:00:00,55.63,83.17,10.31,18.93,25.99,28.32,9.69,2.83,22.29,1.62,5.29,0.96,25.16,2015-03-02 23:00:00,59.8
48,1463,Delhi,2015-03-03,0:00:00,51.18,65.75,11.79,21.43,28.61,30.01,11.04,2.67,21.53,1.73,5.71,0.35,25.34,2015-03-03 0:00:00,59.0
49,1464,Delhi,2015-03-03,1:00:00,41.76,40.94,14.76,23.66,32.12,30.86,13.58,2.5,19.55,1.81,6.04,0.45,22.71,2015-03-03 1:00:00,59.0
50,1465,Delhi,2015-03-03,2:00:00,53.89,68.64,22.76,28.93,38.93,30.48,8.48,2.67,18.97,2.76,10.19,0.7,21.13,2015-03-03 2:00:00,58.0
51,1466,Delhi,2015-03-03,3:00:00,54.9,69.46,27.62,25.66,42.34,25.41,12.83,2.17,20.35,3.39,12.19,0.96,24.31,2015-03-03 3:00:00,57.2
52,1467,Delhi,2015-03-03,4:00:00,65.12,105.74,32.81,23.69,45.63,23.31,11.72,2.5,20.46,3.5,14.24,0.53,22.13,2015-03-03 4:00:00,57.1
53,1468,Delhi,2015-03-03,5:00:00,81.91,138.52,36.64,25.66,48.74,19.82,13.74,2.83,22.5,3.95,17.66,2.23,20.18,2015-03-03 5:00:00,56.7
54,1469,Delhi,2015-03-03,6:00:00,82.84,128.21,27.65,24.76,39.2,18.52,10.91,3.5,21.48,3.12,13.49,2.96,19.49,2015-03-03 6:00:00,57.2
55,1470,Delhi,2015-03-03,7:00:00,96.39,150.16,16.33,23.63,27.82,18.55,10.6,4.0,20.33,1.88,6.41,1.86,18.86,2015-03-03 7:00:00,55.4
56,1471,Delhi,2015-03-03,8:00:00,84.78,110.43,16.73,24.65,28.36,16.89,11.79,3.83,19.35,2.06,6.55,1.1,22.64,2015-03-03 8:00:00,58.0
57,1472,Delhi,2015-03-03,9:00:00,76.9,95.8,15.09,24.1,27.86,17.33,12.92,3.33,17.1,2.01,6.95,0.2,21.9,2015-03-03 9:00:00,59.4
58,1473,Delhi,2015-03-03,10:00:00,82.5,117.03,15.44,24.07,28.78,16.04,13.75,4.0,18.47,1.97,7.66,0.64,19.32,2015-03-03 10:00:00,60.8
59,1474,Delhi,2015-03-03,11:00:00,107.5,86.93,11.04,26.64,24.67,12.62,13.42,6.33,17.63,1.65,5.72,0.42,20.07,2015-03-03 11:00:00,62.4
60,1475,Delhi,2015-03-03,12:00:00,102.89,93.25,11.52,25.51,25.89,11.62,11.74,6.5,17.28,1.6,6.54,0.86,21.87,2015-03-03 12:00:00,64.4
61,1476,Delhi,2015-03-03,13:00:00,121.28,169.88,11.55,22.12,25.51,12.62,13.91,7.0,18.38,1.85,6.92,1.13,22.72,2015-03-03 13:00:00,66.85
62,1477,Delhi,2015-03-03,14:00:00,102.24,122.88,8.65,22.64,19.73,13.75,18.52,7.0,20.12,1.14,3.23,0.93,22.42,2015-03-03 14:00:00,69.3
63,1478,Delhi,2015-03-03,15:00:00,96.64,122.53,7.89,21.37,16.62,4.0,22.12,7.83,13.0,1.11,2.52,0.37,23.81,2015-03-03 15:00:00,69.8
64,1479,Delhi,2015-03-03,16:00:00,104.74,146.3,8.8,24.64,19.9,16.38,13.83,7.83,22.17,0.99,4.75,1.77,26.02,2015-03-03 16:00:00,69.8
65,1480,Delhi,2015-03-03,17:00:00,83.35,119.31,7.92,23.83,20.07,13.0,9.18,6.25,21.81,0.72,2.98,2.22,29.59,2015-03-03 17:00:00,68.8
66,1481,Delhi,2015-03-03,18:00:00,74.11,102.14,8.51,24.78,22.82,13.0,8.11,5.5,21.92,1.06,4.74,13.33,33.5,2015-03-03 18:00:00,66.2
67,1482,Delhi,2015-03-03,19:00:00,80.0,113.7,11.51,27.06,31.14,8.5,6.33,6.0,21.96,1.72,7.21,2.09,38.1,2015-03-03 19:00:00,64.4
68,1483,Delhi,2015-03-03,20:00:00,81.49,116.2,19.68,22.71,41.93,6.5,4.33,5.5,26.65,2.99,15.54,3.06,38.34,2015-03-03 20:00:00,60.9
69,1484,Delhi,2015-03-03,21:00:00,88.91,124.42,15.04,19.66,35.13,8.0,8.39,5.0,24.95,2.8,9.61,3.57,35.1,2015-03-03 21:00:00,60.9
70,1485,Delhi,2015-03-03,22:00:00,106.0,156.37,15.98,19.47,36.31,9.25,9.95,7.5,28.8,3.2,9.36,4.31,36.3,2015-03-03 22:00:00,60.8
71,1486,Delhi,2015-03-03,23:00:00,82.38,125.85,13.89,19.32,32.95,8.5,10.16,9.5,25.16,2.14,8.46,11.81,34.05,2015-03-03 23:00:00,57.1
72,1487,Delhi,2015-03-04,0:00:00,96.32,150.57,10.92,21.73,28.72,10.0,10.38,6.25,25.34,1.88,6.76,8.24,29.05,2015-03-04 0:00:00,59.0
73,1488,Delhi,2015-03-04,1:00:00,112.09,168.34,9.86,27.08,25.71,9.75,13.73,4.5,22.71,1.72,6.88,2.91,32.32,2015-03-04 1:00:00,57.2
74,1489,Delhi,2015-03-04,2:00:00,89.16,129.04,8.89,31.44,22.61,10.75,18.84,3.5,21.13,1.39,4.92,2.87,33.67,2015-03-04 2:00:00,56.0
75,1490,Delhi,2015-03-04,3:00:00,88.73,128.31,8.04,27.62,20.08,13.25,13.01,2.75,24.31,1.21,7.44,3.1,28.53,2015-03-04 3:00:00,55.4
76,1491,Delhi,2015-03-04,4:00:00,97.55,143.08,10.19,29.88,24.26,10.25,12.21,2.75,22.13,1.41,6.3,17.64,31.76,2015-03-04 4:00:00,54.4
77,1492,Delhi,2015-03-04,5:00:00,107.3,155.77,10.93,28.13,25.08,9.5,13.07,3.0,20.18,1.51,4.83,8.6,30.95,2015-03-04 5:00:00,53.4
78,1493,Delhi,2015-03-04,6:00:00,107.22,159.26,10.12,24.17,23.02,13.38,11.24,3.5,19.49,1.6,4.73,3.72,30.71,2015-03-04 6:00:00,51.8
79,1494,Delhi,2015-03-04,7:00:00,105.7,156.71,14.16,22.29,27.97,16.86,6.42,4.5,18.86,1.62,5.86,1.56,29.94,2015-03-04 7:00:00,51.8
80,1495,Delhi,2015-03-04,8:00:00,119.5,179.83,17.34,20.07,31.92,16.5,9.84,3.75,22.64,2.15,9.14,0.94,28.96,2015-03-04 8:00:00,54.2
81,1496,Delhi,2015-03-04,9:00:00,101.63,149.9,18.95,18.87,34.86,21.33,6.16,2.75,21.9,2.39,13.2,9.72,25.8,2015-03-04 9:00:00,55.4
82,1497,Delhi,2015-03-04,10:00:00,79.97,113.65,16.01,21.39,31.82,17.75,5.99,2.25,19.32,2.01,8.51,3.15,23.9,2015-03-04 10:00:00,59.0
83,1498,Delhi,2015-03-04,11:00:00,64.92,88.46,12.53,20.26,26.6,18.64,6.82,2.0,20.07,1.21,10.78,1.58,23.33,2015-03-04 11:00:00,68.3
84,1499,Delhi,2015-03-04,12:00:00,79.52,112.9,12.11,19.47,25.15,21.15,11.43,2.0,21.87,1.02,5.71,1.51,26.42,2015-03-04 12:00:00,69.8
85,1500,Delhi,2015-03-04,13:00:00,95.44,150.9,8.41,21.48,20.7,11.76,10.51,2.67,22.72,0.72,4.08,1.31,34.89,2015-03-04 13:00:00,71.6
86,1501,Delhi,2015-03-04,14:00:00,86.95,123.58,9.95,22.67,20.87,13.19,11.55,4.33,22.42,0.52,3.86,3.68,42.23,2015-03-04 14:00:00,73.5
87,1502,Delhi,2015-03-04,15:00:00,91.65,120.07,9.64,24.59,20.99,19.36,9.16,7.0,23.81,0.66,3.11,0.61,47.24,2015-03-04 15:00:00,73.4
88,1503,Delhi,2015-03-04,16:00:00,78.14,101.61,9.47,23.47,20.94,18.27,8.32,7.5,26.02,0.72,2.97,0.66,38.0,2015-03-04 16:00:00,72.35
89,1504,Delhi,2015-03-04,17:00:00,77.77,102.05,7.69,24.51,19.84,11.94,10.1,8.0,29.59,0.62,3.68,5.2,41.52,2015-03-04 17:00:00,71.3
90,1505,Delhi,2015-03-04,18:00:00,79.66,91.62,9.22,23.69,22.87,11.92,7.98,11.17,33.5,0.95,5.29,18.12,34.05,2015-03-04 18:00:00,68.0
91,1506,Delhi,2015-03-04,19:00:00,59.0,85.26,11.11,23.2,28.07,11.63,12.9,7.83,38.1,1.3,7.84,29.17,28.81,2015-03-04 19:00:00,64.4
92,1507,Delhi,2015-03-04,20:00:00,68.94,120.2,15.33,21.85,35.15,11.41,10.54,11.67,38.34,1.86,11.4,1.92,30.42,2015-03-04 20:00:00,63.2
93,1508,Delhi,2015-03-04,21:00:00,83.19,131.92,24.98,26.26,46.17,21.62,11.22,4.0,35.1,2.94,19.55,3.53,34.13,2015-03-04 21:00:00,62.6
94,1509,Delhi,2015-03-04,22:00:00,97.0,178.98,31.4,29.26,53.44,46.25,9.96,3.5,36.3,3.56,18.73,18.04,38.88,2015-03-04 22:00:00,62.6
95,1510,Delhi,2015-03-04,23:00:00,118.44,297.65,31.69,29.32,52.73,52.19,14.01,1.25,34.05,3.53,17.66,11.06,43.6,2015-03-04 23:00:00,57.5
96,1511,Delhi,2015-03-05,0:00:00,89.42,192.12,31.05,29.38,49.75,47.34,10.64,1.75,29.05,3.02,16.75,18.3,48.8,2015-03-05 0:00:00,59.0
97,1512,Delhi,2015-03-05,1:00:00,117.71,262.55,32.33,33.51,50.97,34.28,9.28,5.5,32.32,3.95,18.58,30.23,39.54,2015-03-05 1:00:00,57.3
98,1513,Delhi,2015-03-05,2:00:00,132.44,285.06,26.66,34.97,44.62,30.82,12.82,6.75,33.67,3.58,18.23,29.41,68.27,2015-03-05 2:00:00,55.6
99,1514,Delhi,2015-03-05,3:00:00,118.84,199.77,34.99,37.77,51.21,18.05,12.5,4.0,28.53,4.06,24.42,3.55,35.2,2015-03-05 3:00:00,55.4
100,1515,Delhi,2015-03-05,4:00:00,122.56,200.93,22.87,35.46,38.84,9.59,12.32,5.5,31.76,2.4,12.4,17.81,23.74,2015-03-05 4:00:00,55.4
101,1516,Delhi,2015-03-05,5:00:00,123.06,193.43,20.89,35.54,37.46,14.83,7.8,4.5,30.95,2.13,10.26,24.56,24.16,2015-03-05 5:00:00,52.5
102,1517,Delhi,2015-03-05,6:00:00,126.2,213.99,30.67,34.64,45.92,15.48,8.18,4.75,30.71,3.4,17.29,5.71,21.39,2015-03-05 6:00:00,53.6
103,1518,Delhi,2015-03-05,7:00:00,136.38,263.98,33.14,35.72,48.64,17.04,8.95,6.25,29.94,4.3,18.67,55.5,28.63,2015-03-05 7:00:00,55.55
104,1519,Delhi,2015-03-05,8:00:00,132.14,266.52,29.48,34.31,46.85,11.33,7.79,5.75,28.96,3.46,17.49,7.87,36.89,2015-03-05 8:00:00,57.5
105,1520,Delhi,2015-03-05,9:00:00,112.92,227.28,28.12,27.74,45.53,17.32,9.54,6.75,25.8,4.07,21.54,2.84,22.25,2015-03-05 9:00:00,62.6
106,1521,Delhi,2015-03-05,10:00:00,103.27,194.96,26.11,24.5,48.91,21.84,5.52,6.25,23.9,4.36,22.24,9.7,22.37,2015-03-05 10:00:00,67.9
107,1522,Delhi,2015-03-05,11:00:00,70.81,88.79,11.31,22.77,30.65,21.46,5.72,5.5,23.33,1.93,9.38,0.19,27.76,2015-03-05 11:00:00,73.2
108,1523,Delhi,2015-03-05,12:00:00,79.04,115.51,9.94,23.25,28.17,19.8,7.59,6.75,26.42,1.73,7.43,1.61,30.47,2015-03-05 12:00:00,73.4
109,1524,Delhi,2015-03-05,13:00:00,100.48,178.9,9.88,24.29,26.28,23.89,6.14,6.0,34.89,1.5,5.92,3.39,33.93,2015-03-05 13:00:00,75.2
110,1525,Delhi,2015-03-05,14:00:00,109.6,209.47,10.26,26.4,26.89,29.29,5.61,7.25,42.23,1.52,5.09,5.43,37.39,2015-03-05 14:00:00,78.5
111,1526,Delhi,2015-03-05,15:00:00,86.38,129.2,10.66,29.71,26.79,31.22,7.24,15.0,47.24,1.16,4.29,0.66,36.35,2015-03-05 15:00:00,77.0
112,1527,Delhi,2015-03-05,16:00:00,88.52,145.6,7.8,34.25,21.82,12.37,10.49,11.67,38.0,0.99,3.49,0.25,35.11,2015-03-05 16:00:00,77.0
113,1528,Delhi,2015-03-05,17:00:00,82.8,134.78,8.41,26.31,21.28,19.14,8.26,7.33,41.52,0.99,3.46,1.37,38.16,2015-03-05 17:00:00,76.9
114,1529,Delhi,2015-03-05,18:00:00,79.08,120.04,9.4,26.17,24.28,21.43,9.63,5.5,34.05,1.12,3.7,5.31,40.5,2015-03-05 18:00:00,73.4
115,1530,Delhi,2015-03-05,19:00:00,84.93,132.72,15.8,29.07,43.23,21.23,9.89,5.17,28.81,2.55,9.67,2.53,38.32,2015-03-05 19:00:00,69.85
116,1531,Delhi,2015-03-05,20:00:00,97.64,164.37,24.5,32.75,54.02,34.62,9.9,4.33,30.42,3.72,16.64,2.69,33.16,2015-03-05 20:00:00,66.3
117,1532,Delhi,2015-03-05,21:00:00,111.14,178.26,37.02,37.27,68.1,45.84,10.8,3.67,34.13,4.57,20.25,1.06,29.3,2015-03-05 21:00:00,64.4
118,1533,Delhi,2015-03-05,22:00:00,116.94,273.37,71.29,36.62,101.37,76.48,16.85,3.67,38.88,8.29,35.87,6.58,27.69,2015-03-05 22:00:00,64.4
119,1534,Delhi,2015-03-05,23:00:00,135.41,336.87,80.68,34.44,109.93,98.03,11.06,3.67,43.6,9.58,39.86,18.94,28.8,2015-03-05 23:00:00,61.4
120,1535,Delhi,2015-03-06,0:00:00,167.22,425.8,89.92,35.21,115.92,124.18,9.02,4.17,48.8,9.83,42.88,73.65,27.53,2015-03-06 0:00:00,60.8
121,1536,Delhi,2015-03-06,1:00:00,172.54,400.07,114.72,46.87,140.01,166.64,16.04,5.17,39.54,13.31,54.78,20.46,25.33,2015-03-06 1:00:00,60.8
122,1537,Delhi,2015-03-06,2:00:00,175.08,383.5,83.69,45.32,110.83,82.37,9.86,6.0,68.27,10.34,41.36,20.85,23.25,2015-03-06 2:00:00,60.2
123,1538,Delhi,2015-03-06,3:00:00,194.54,410.94,18.56,38.63,36.11,36.35,18.18,6.83,35.2,5.1,9.94,7.83,19.85,2015-03-06 3:00:00,60.5
124,1539,Delhi,2015-03-06,4:00:00,135.1,175.15,12.54,40.71,25.69,18.76,23.45,9.5,23.74,2.06,11.13,6.47,20.34,2015-03-06 4:00:00,60.1
125,1540,Delhi,2015-03-06,5:00:00,126.46,91.37,11.26,42.16,23.12,17.4,20.06,10.67,24.16,1.38,6.32,1.38,24.38,2015-03-06 5:00:00,59.7
126,1541,Delhi,2015-03-06,6:00:00,123.42,105.9,10.65,41.33,21.9,16.52,14.56,12.17,21.39,1.21,4.69,1.42,19.47,2015-03-06 6:00:00,60.8
127,1542,Delhi,2015-03-06,7:00:00,134.3,207.09,10.07,49.18,22.32,14.66,19.94,16.33,28.63,1.3,3.92,10.19,19.8,2015-03-06 7:00:00,60.8
128,1543,Delhi,2015-03-06,8:00:00,163.32,277.34,11.33,47.48,26.18,9.86,11.24,20.5,36.89,1.63,4.99,1.4,19.87,2015-03-06 8:00:00,62.8
129,1544,Delhi,2015-03-06,9:00:00,102.72,127.01,9.22,24.17,21.29,14.02,4.24,9.33,22.25,1.25,4.4,9.58,20.14,2015-03-06 9:00:00,66.2
130,1545,Delhi,2015-03-06,10:00:00,85.87,112.09,9.3,18.57,21.38,24.63,4.77,6.33,22.37,1.22,3.91,1.17,18.51,2015-03-06 10:00:00,71.6
131,1546,Delhi,2015-03-06,11:00:00,80.56,110.53,8.95,17.05,19.41,23.6,5.95,5.0,27.76,0.83,2.87,0.06,19.64,2015-03-06 11:00:00,77.2
132,1547,Delhi,2015-03-06,12:00:00,69.62,82.32,8.89,16.61,18.68,22.78,5.82,4.33,30.47,0.85,2.39,0.38,24.72,2015-03-06 12:00:00,77.0
133,1548,Delhi,2015-03-06,13:00:00,72.27,93.68,9.18,16.4,19.11,24.74,6.9,3.0,33.93,0.83,2.93,3.76,24.28,2015-03-06 13:00:00,77.0
134,1549,Delhi,2015-03-06,14:00:00,74.97,109.43,7.33,19.08,16.44,18.36,11.53,3.5,37.39,0.48,1.67,0.54,23.49,2015-03-06 14:00:00,80.3
135,1550,Delhi,2015-03-06,15:00:00,64.26,93.66,7.97,16.94,17.44,15.45,11.35,3.17,36.35,0.55,1.94,1.94,26.84,2015-03-06 15:00:00,80.6
136,1551,Delhi,2015-03-06,16:00:00,71.4,105.83,8.67,17.41,18.43,15.03,7.58,2.83,35.11,0.59,1.87,3.03,29.42,2015-03-06 16:00:00,80.6
137,1552,Delhi,2015-03-06,17:00:00,70.87,114.93,8.05,15.18,19.2,13.18,7.22,2.17,38.16,0.8,2.77,0.28,24.75,2015-03-06 17:00:00,75.9
138,1553,Delhi,2015-03-06,18:00:00,66.26,94.47,9.49,14.42,20.41,18.61,9.6,2.67,40.5,0.7,2.03,0.91,23.34,2015-03-06 18:00:00,73.4
139,1554,Delhi,2015-03-06,19:00:00,68.38,103.18,7.82,16.08,20.08,12.05,9.84,1.67,38.32,0.78,2.33,0.44,26.01,2015-03-06 19:00:00,71.0
140,1555,Delhi,2015-03-06,20:00:00,59.14,95.59,7.95,14.51,21.23,15.85,9.06,1.17,33.16,0.87,2.95,0.54,25.07,2015-03-06 20:00:00,68.6
141,1556,Delhi,2015-03-06,21:00:00,55.24,68.48,9.0,14.41,22.15,19.73,6.33,1.67,29.3,1.05,4.37,1.5,25.31,2015-03-06 21:00:00,69.8
142,1557,Delhi,2015-03-06,22:00:00,59.58,74.62,9.06,14.38,21.03,22.68,4.62,2.5,27.69,0.83,3.34,1.84,23.32,2015-03-06 22:00:00,68.0
143,1558,Delhi,2015-03-06,23:00:00,48.96,52.46,9.9,16.17,21.61,21.41,6.03,2.33,28.8,0.9,3.76,1.84,19.56,2015-03-06 23:00:00,64.1
144,1559,Delhi,2015-03-07,0:00:00,69.5,83.55,10.06,15.51,21.03,16.44,7.07,2.0,27.53,0.75,3.12,1.1,18.26,2015-03-07 0:00:00,66.2
145,1560,Delhi,2015-03-07,1:00:00,52.96,62.52,9.41,15.55,19.45,15.41,10.54,2.0,25.33,0.69,2.77,2.37,17.11,2015-03-07 1:00:00,64.4
146,1561,Delhi,2015-03-07,2:00:00,54.08,67.92,9.06,16.45,19.06,14.63,11.29,2.83,23.25,0.66,3.03,3.76,18.36,2015-03-07 2:00:00,60.2
147,1562,Delhi,2015-03-07,3:00:00,55.22,69.91,9.86,17.26,20.39,14.95,10.81,3.33,19.85,0.87,4.31,0.5,17.64,2015-03-07 3:00:00,62.6
148,1563,Delhi,2015-03-07,4:00:00,63.54,81.2,10.32,15.98,22.64,14.3,10.19,4.33,20.34,2.74,5.43,1.18,17.66,2015-03-07 4:00:00,60.8
149,1564,Delhi,2015-03-07,5:00:00,62.68,71.59,12.66,16.5,25.38,14.2,7.24,4.83,24.38,2.01,8.42,2.47,17.63,2015-03-07 5:00:00,57.5
150,1565,Delhi,2015-03-07,6:00:00,74.15,95.79,16.8,16.92,29.79,12.65,8.2,5.17,19.47,2.38,6.09,3.33,17.67,2015-03-07 6:00:00,57.35
